DiseaseID	DrugID
EFO_0009552	CHEMBL2021430
EFO_0009552	CHEMBL1086
EFO_0009552	CHEMBL1549
EFO_0009552	CHEMBL1091
EFO_0009552	CHEMBL1497
EFO_0009552	CHEMBL1641
EFO_0009552	CHEMBL1200968
EFO_0009552	CHEMBL1198
EFO_0009552	CHEMBL1201171
EFO_0009552	CHEMBL2108698
EFO_0009552	CHEMBL251634
EFO_0009552	CHEMBL278172
EFO_0009552	CHEMBL1200600
EFO_0009560	CHEMBL33
EFO_0009560	CHEMBL8
EFO_0009560	CHEMBL720
EFO_0009560	CHEMBL1202
EFO_0009560	CHEMBL389621
EFO_0009562	CHEMBL4297537
EFO_0009562	CHEMBL4297536
EFO_0009579	CHEMBL1237105
EFO_0009579	CHEMBL1237122
EFO_0009582	CHEMBL139
EFO_0009582	CHEMBL680
EFO_0009582	CHEMBL186
EFO_0009582	CHEMBL108545
EFO_0009582	CHEMBL1727
EFO_0009582	CHEMBL256087
EFO_0009582	CHEMBL3988900
EFO_0009582	CHEMBL1200544
EFO_0009582	CHEMBL294199
EFO_0009582	CHEMBL504760
EFO_0009582	CHEMBL529
EFO_0009582	CHEMBL79
EFO_0009582	CHEMBL1200962
EFO_0009582	CHEMBL1201018
EFO_0009606	CHEMBL1742982
EFO_0009607	CHEMBL1201621
EFO_0009609	CHEMBL2021430
EFO_0009609	CHEMBL384467
EFO_0009609	CHEMBL635
EFO_0009609	CHEMBL1201302
EFO_0009609	CHEMBL131
EFO_0009637	CHEMBL3989756
EFO_0009637	CHEMBL3990276
EFO_0009661	CHEMBL256087
EFO_0009661	CHEMBL1315867
EFO_0009661	CHEMBL1760
EFO_0009662	CHEMBL424
EFO_0009669	CHEMBL1592101
EFO_0009686	CHEMBL1200689
EFO_0009688	CHEMBL1201821
EFO_0009690	CHEMBL456
EFO_0009708	CHEMBL2219640
EFO_0009708	CHEMBL1680
EFO_0009708	CHEMBL1200480
EFO_0009708	CHEMBL1200625
EFO_0009708	CHEMBL2107816
EFO_0009708	CHEMBL924
EFO_0009708	CHEMBL1237023
EFO_0009708	CHEMBL3989939
EFO_0009708	CHEMBL3889654
EFO_0009708	CHEMBL2111187
EFO_0009846	CHEMBL112
EFO_0009846	CHEMBL170
EFO_0009846	CHEMBL79
EFO_0009846	CHEMBL256087
EFO_0009846	CHEMBL679
EFO_0009846	CHEMBL2359966
EFO_0009846	CHEMBL154
EFO_0009846	CHEMBL521
EFO_0009846	CHEMBL25
EFO_0009847	CHEMBL1201089
EFO_0009847	CHEMBL657
EFO_0009869	CHEMBL550
EFO_0009869	CHEMBL2218917
EFO_0009869	CHEMBL1006
EFO_0009869	CHEMBL168815
EFO_0009870	CHEMBL924
EFO_0009870	CHEMBL2107816
EFO_0009870	CHEMBL1237023
EFO_0009870	CHEMBL2111187
EFO_0009963	CHEMBL3989694
EFO_0009963	CHEMBL3187365
EFO_0009963	CHEMBL85
EFO_0009963	CHEMBL715
EFO_0009963	CHEMBL716
EFO_0009963	CHEMBL426084
EFO_0009963	CHEMBL1201170
EFO_0009963	CHEMBL2024517
EFO_0009963	CHEMBL2028019
EFO_0009963	CHEMBL2105613
EFO_0009963	CHEMBL831
EFO_0009963	CHEMBL2103738
EFO_0009963	CHEMBL3188993
EFO_0009963	CHEMBL1201082
EFO_0009963	CHEMBL708
EFO_0009963	CHEMBL41
EFO_0009963	CHEMBL2105749
EFO_0009963	CHEMBL1200826
EFO_0009963	CHEMBL1375743
EFO_0009963	CHEMBL2219425
EFO_0009963	CHEMBL109
EFO_0009963	CHEMBL1615372
EFO_0009963	CHEMBL108
EFO_0009963	CHEMBL3544974
EFO_0009963	CHEMBL741
EFO_0009963	CHEMBL1237021
EFO_0009963	CHEMBL1112
EFO_0009964	CHEMBL3188993
EFO_0009964	CHEMBL716
EFO_0010072	CHEMBL278172
EFO_0010072	CHEMBL154
EFO_0010072	CHEMBL521
EFO_0010072	CHEMBL112
EFO_0010072	CHEMBL25
EFO_0010269	CHEMBL103
EFO_0010282	CHEMBL473159
EFO_0010282	CHEMBL1201340
EFO_0010282	CHEMBL86
EFO_0010282	CHEMBL1201354
EFO_0010282	CHEMBL2110948
EFO_0010282	CHEMBL325109
EFO_0010282	CHEMBL1201232
EFO_0010282	CHEMBL1187724
EFO_0010282	CHEMBL620
EFO_0010282	CHEMBL1201325
EFO_0010282	CHEMBL524004
EFO_0010282	CHEMBL1909324
EFO_0010282	CHEMBL1200851
EFO_0010282	CHEMBL3304486
EFO_0010282	CHEMBL1200950
EFO_0010282	CHEMBL1201027
EFO_0010282	CHEMBL1201286
EFO_0010282	CHEMBL1618102
EFO_0010282	CHEMBL1623992
EFO_0010282	CHEMBL1201235
EFO_0010282	CHEMBL1729
EFO_0010282	CHEMBL1495
EFO_0010282	CHEMBL1180725
EFO_0010282	CHEMBL376897
EFO_0010282	CHEMBL282121
EFO_0010282	CHEMBL1123
EFO_0010282	CHEMBL1110
EFO_0010282	CHEMBL253371
EFO_0010282	CHEMBL1697841
EFO_0010282	CHEMBL1619528
EFO_0010282	CHEMBL1331216
EFO_0010282	CHEMBL19224
EFO_0010282	CHEMBL219916
EFO_0010282	CHEMBL1201335
EFO_0010282	CHEMBL517712
EFO_0010282	CHEMBL1201264
EFO_0010702	CHEMBL511142
EFO_1000013	CHEMBL1491
EFO_1000013	CHEMBL1200402
EFO_1000014	CHEMBL1200391
EFO_1000024	CHEMBL2108429
EFO_1000025	CHEMBL1202
EFO_1000025	CHEMBL572
EFO_1000025	CHEMBL8
EFO_1000025	CHEMBL504
EFO_1000028	CHEMBL513
EFO_1000039	CHEMBL635
EFO_1000039	CHEMBL384467
EFO_1000039	CHEMBL1650
EFO_1000039	CHEMBL131
EFO_1000039	CHEMBL2021430
EFO_1000039	CHEMBL1201302
EFO_1000045	CHEMBL3991432
EFO_1000045	CHEMBL1908360
EFO_1000045	CHEMBL3989924
EFO_1000045	CHEMBL4585668
EFO_1000049	CHEMBL3140361
EFO_1000049	CHEMBL635
EFO_1000049	CHEMBL1504
EFO_1000049	CHEMBL131
EFO_1000049	CHEMBL614
EFO_1000049	CHEMBL384467
EFO_1000049	CHEMBL1201302
EFO_1000049	CHEMBL374478
EFO_1000049	CHEMBL64
EFO_1000049	CHEMBL2021430
EFO_1000049	CHEMBL227875
EFO_1000049	CHEMBL44884
EFO_1000049	CHEMBL1650
EFO_1000096	CHEMBL1200973
EFO_1000096	CHEMBL1200430
EFO_1000096	CHEMBL1201649
EFO_1000096	CHEMBL2105395
EFO_1000096	CHEMBL494753
EFO_1000096	CHEMBL4297528
EFO_1000096	CHEMBL1511
EFO_1000096	CHEMBL1201467
EFO_1000096	CHEMBL1200980
EFO_1000096	CHEMBL1201466
EFO_1000096	CHEMBL1201468
EFO_1000251	CHEMBL1094636
EFO_1000251	CHEMBL3989922
EFO_1000294	CHEMBL3989868
EFO_1000312	CHEMBL1908360
EFO_1000391	CHEMBL1473
EFO_1000391	CHEMBL2108675
EFO_1000391	CHEMBL1161
EFO_1000453	CHEMBL818
EFO_1000453	CHEMBL1615779
EFO_1000456	CHEMBL1200776
EFO_1000456	CHEMBL1201284
EFO_1000466	CHEMBL2108709
EFO_1000562	CHEMBL3813873
EFO_1000562	CHEMBL3989973
EFO_1000630	CHEMBL3948730
EFO_1000630	CHEMBL3989869
EFO_1000632	CHEMBL1201335
EFO_1000632	CHEMBL3707243
EFO_1000632	CHEMBL669
EFO_1000632	CHEMBL1201288
EFO_1000632	CHEMBL1200636
EFO_1000632	CHEMBL12
EFO_1000632	CHEMBL928
EFO_1000632	CHEMBL701
EFO_1000634	CHEMBL1908360
EFO_1000634	CHEMBL190461
EFO_1000637	CHEMBL1201622
EFO_1000637	CHEMBL1201447
EFO_1000637	CHEMBL1201624
EFO_1000644	CHEMBL1200737
EFO_1000644	CHEMBL1201447
EFO_1000644	CHEMBL1201622
EFO_1000644	CHEMBL1201624
EFO_1000654	CHEMBL1421
EFO_1000684	CHEMBL1650
EFO_1000684	CHEMBL131
EFO_1000684	CHEMBL2021430
EFO_1000684	CHEMBL1043
EFO_1000684	CHEMBL635
EFO_1000684	CHEMBL1201302
EFO_1000684	CHEMBL384467
EFO_1000694	CHEMBL131
EFO_1000694	CHEMBL384467
EFO_1000694	CHEMBL635
EFO_1000694	CHEMBL1650
EFO_1000694	CHEMBL2021430
EFO_1000694	CHEMBL1201302
EFO_1000697	CHEMBL1200928
EFO_1000697	CHEMBL3988900
EFO_1000697	CHEMBL3184986
EFO_1000697	CHEMBL1200953
EFO_1000714	CHEMBL3990047
EFO_1000714	CHEMBL719
EFO_1000714	CHEMBL1658
EFO_1000720	CHEMBL139
EFO_1000720	CHEMBL424
EFO_1000720	CHEMBL185
EFO_1000720	CHEMBL1282
EFO_1000727	CHEMBL2107857
EFO_1000749	CHEMBL635
EFO_1000749	CHEMBL384467
EFO_1000760	CHEMBL1200699
EFO_1000760	CHEMBL137
EFO_1000760	CHEMBL1200633
EFO_1000760	CHEMBL1433
EFO_1000760	CHEMBL844
EFO_1000760	CHEMBL2062257
EFO_1000760	CHEMBL1434
EFO_1000760	CHEMBL1200791
EFO_1000760	CHEMBL762
EFO_1000760	CHEMBL1200881
EFO_1000760	CHEMBL1238
EFO_1000764	CHEMBL1413
EFO_1000764	CHEMBL1200953
EFO_1000764	CHEMBL2108232
EFO_1000764	CHEMBL1683
EFO_1000764	CHEMBL1201302
EFO_1000764	CHEMBL424
EFO_1000764	CHEMBL131
EFO_1000764	CHEMBL384467
EFO_1000764	CHEMBL635
EFO_1000764	CHEMBL2021430
EFO_1000764	CHEMBL1650
EFO_1000764	CHEMBL157101
EFO_1000764	CHEMBL989
EFO_1000764	CHEMBL1200680
EFO_1000781	CHEMBL1888176
EFO_1000781	CHEMBL1201765
EFO_1000781	CHEMBL1200935
EFO_1000781	CHEMBL1346
EFO_1000781	CHEMBL1231
EFO_1000781	CHEMBL2095212
EFO_1000781	CHEMBL1382
EFO_1000781	CHEMBL2107826
EFO_1000781	CHEMBL4297862
EFO_1000781	CHEMBL1133
EFO_1000781	CHEMBL1734
EFO_1000781	CHEMBL1200803
EFO_1000781	CHEMBL1201764
EFO_1000781	CHEMBL1722209
EFO_1000781	CHEMBL3084748
EFO_1000782	CHEMBL20
EFO_1000784	CHEMBL1201576
EFO_1000784	CHEMBL3989871
EFO_1000785	CHEMBL1743041
EFO_1000797	CHEMBL384467
EFO_1000811	CHEMBL1200865
EFO_1000811	CHEMBL1201749
EFO_1000829	CHEMBL1201760
EFO_1000829	CHEMBL32
EFO_1000829	CHEMBL31
EFO_1000829	CHEMBL33
EFO_1000829	CHEMBL529
EFO_1000829	CHEMBL1200735
EFO_1000829	CHEMBL1201761
EFO_1000830	CHEMBL615
EFO_1000831	CHEMBL1200758
EFO_1000831	CHEMBL127
EFO_1000831	CHEMBL174
EFO_1000845	CHEMBL2021430
EFO_1000845	CHEMBL689
EFO_1000845	CHEMBL1201302
EFO_1000852	CHEMBL1201184
EFO_1000852	CHEMBL1201185
EFO_1000860	CHEMBL660
EFO_1000860	CHEMBL1569
EFO_1000874	CHEMBL2108670
EFO_1000877	CHEMBL109
EFO_1000877	CHEMBL89598
EFO_1000877	CHEMBL2105613
EFO_1000879	CHEMBL1200574
EFO_1000905	CHEMBL600
EFO_1000906	CHEMBL2048028
EFO_1000906	CHEMBL1200865
EFO_1000941	CHEMBL1364144
EFO_1000941	CHEMBL1200806
EFO_1000941	CHEMBL2021430
EFO_1000941	CHEMBL1504
EFO_1000941	CHEMBL384467
EFO_1000941	CHEMBL154
EFO_1000941	CHEMBL256087
EFO_1000941	CHEMBL650
EFO_1000941	CHEMBL294199
EFO_1000941	CHEMBL1650
EFO_1000941	CHEMBL1201302
EFO_1000941	CHEMBL635
EFO_1000941	CHEMBL131
EFO_1000941	CHEMBL79
EFO_1000941	CHEMBL108545
EFO_1000948	CHEMBL1200940
EFO_1000948	CHEMBL86
EFO_1000956	CHEMBL1201558
EFO_1000956	CHEMBL1619
EFO_1000956	CHEMBL1743043
EFO_1000956	CHEMBL1580
EFO_1000979	CHEMBL1200932
EFO_1000979	CHEMBL1201087
EFO_1000985	CHEMBL1771
EFO_1000985	CHEMBL1201584
EFO_1000985	CHEMBL2103749
EFO_1000985	CHEMBL1083385
EFO_1000997	CHEMBL131
EFO_1000997	CHEMBL384467
EFO_1000997	CHEMBL635
EFO_1000997	CHEMBL2021430
EFO_1000997	CHEMBL1201302
EFO_1000997	CHEMBL1650
EFO_1001006	CHEMBL386630
EFO_1001006	CHEMBL2107067
EFO_1001006	CHEMBL90593
EFO_1001012	CHEMBL803
EFO_1001012	CHEMBL34259
EFO_1001029	CHEMBL2021423
EFO_1001029	CHEMBL3989857
EFO_1001050	CHEMBL3989517
EFO_1001050	CHEMBL2103827
EFO_1001050	CHEMBL1945778
EFO_1001051	CHEMBL635
EFO_1001051	CHEMBL131
EFO_1001051	CHEMBL34259
EFO_1001051	CHEMBL1201302
EFO_1001051	CHEMBL384467
EFO_1001051	CHEMBL2021430
EFO_1001051	CHEMBL1743041
EFO_1001055	CHEMBL1201119
EFO_1001055	CHEMBL1544
EFO_1001069	CHEMBL1963683
EFO_1001069	CHEMBL2364612
EFO_1001069	CHEMBL218490
EFO_1001069	CHEMBL4594251
EFO_1001069	CHEMBL1691
EFO_1001069	CHEMBL2062257
EFO_1001069	CHEMBL499
EFO_1001069	CHEMBL550
EFO_1001069	CHEMBL1051
EFO_1001069	CHEMBL220491
EFO_1001069	CHEMBL1201162
EFO_1001069	CHEMBL844
EFO_1001069	CHEMBL1200799
EFO_1001069	CHEMBL4594250
EFO_1001069	CHEMBL423
EFO_1001069	CHEMBL1200870
EFO_1001069	CHEMBL1200963
EFO_1001078	CHEMBL2107067
EFO_1001078	CHEMBL386630
EFO_1001078	CHEMBL1445
EFO_1001078	CHEMBL1201101
EFO_1001078	CHEMBL1395
EFO_1001078	CHEMBL90593
EFO_1001084	CHEMBL3184512
EFO_1001084	CHEMBL44354
EFO_1001100	CHEMBL1094636
EFO_1001100	CHEMBL3989922
EFO_1001109	CHEMBL1200381
EFO_1001109	CHEMBL4298185
EFO_1001109	CHEMBL1201621
EFO_1001110	CHEMBL3099695
EFO_1001110	CHEMBL3707393
EFO_1001119	CHEMBL1650
EFO_1001119	CHEMBL1201081
EFO_1001119	CHEMBL1201265
EFO_1001119	CHEMBL131
EFO_1001119	CHEMBL635
EFO_1001119	CHEMBL384467
EFO_1001119	CHEMBL1201302
EFO_1001119	CHEMBL1200386
EFO_1001119	CHEMBL2021430
EFO_1001134	CHEMBL35
EFO_1001134	CHEMBL456
EFO_1001141	CHEMBL1650559
EFO_1001141	CHEMBL2107817
EFO_1001141	CHEMBL491571
EFO_1001141	CHEMBL158
EFO_1001141	CHEMBL3301605
EFO_1001141	CHEMBL1202
EFO_1001141	CHEMBL44354
EFO_1001141	CHEMBL2364623
EFO_1001141	CHEMBL3112741
EFO_1001141	CHEMBL8
EFO_1001141	CHEMBL1689063
EFO_1001169	CHEMBL196
EFO_1001173	CHEMBL1201284
EFO_1001173	CHEMBL3545184
EFO_1001173	CHEMBL1040
EFO_1001173	CHEMBL3544909
EFO_1001173	CHEMBL1200622
EFO_1001173	CHEMBL1200776
EFO_1001173	CHEMBL1200810
EFO_1001175	CHEMBL1201236
EFO_1001175	CHEMBL1569
EFO_1001175	CHEMBL1200748
EFO_1001175	CHEMBL660
EFO_1001194	CHEMBL635
EFO_1001194	CHEMBL1650
EFO_1001194	CHEMBL384467
EFO_1001194	CHEMBL131
EFO_1001194	CHEMBL1201302
EFO_1001194	CHEMBL2021430
EFO_1001205	CHEMBL635
EFO_1001205	CHEMBL1650
EFO_1001205	CHEMBL131
EFO_1001205	CHEMBL1201302
EFO_1001205	CHEMBL2021430
EFO_1001205	CHEMBL384467
EFO_1001209	CHEMBL1237022
EFO_1001219	CHEMBL108
EFO_1001222	CHEMBL1364144
EFO_1001222	CHEMBL1201265
EFO_1001222	CHEMBL635
EFO_1001222	CHEMBL2021430
EFO_1001222	CHEMBL679
EFO_1001222	CHEMBL1200538
EFO_1001222	CHEMBL1201302
EFO_1001222	CHEMBL1201081
EFO_1001222	CHEMBL131
EFO_1001222	CHEMBL384467
EFO_1001222	CHEMBL1504
EFO_1001222	CHEMBL1200953
EFO_1001226	CHEMBL1201231
EFO_1001226	CHEMBL1201014
EFO_1001231	CHEMBL1201014
EFO_1001231	CHEMBL989
EFO_1001231	CHEMBL1201231
EFO_1001231	CHEMBL1364144
EFO_1001235	CHEMBL1200699
EFO_1001235	CHEMBL1433
EFO_1001272	CHEMBL501122
EFO_1001272	CHEMBL3291398
EFO_1001272	CHEMBL507870
EFO_1001272	CHEMBL1689772
EFO_1001272	CHEMBL3544973
EFO_1001272	CHEMBL3545309
EFO_1001272	CHEMBL3989974
EFO_1001272	CHEMBL4297211
EFO_1001272	CHEMBL3301680
EFO_1001272	CHEMBL2103854
EFO_1001282	CHEMBL4297142
EFO_1001282	CHEMBL638
EFO_1001282	CHEMBL264241
EFO_1001282	CHEMBL499808
EFO_1001302	CHEMBL754
EFO_1001302	CHEMBL182
EFO_1001302	CHEMBL152
EFO_1001302	CHEMBL1201314
EFO_1001302	CHEMBL1200454
EFO_1001302	CHEMBL666
EFO_1001312	CHEMBL1753
EFO_1001312	CHEMBL3184512
EFO_1001312	CHEMBL404
EFO_1001312	CHEMBL702
EFO_1001312	CHEMBL1200820
EFO_1001312	CHEMBL1439
EFO_1001314	CHEMBL3989551
EFO_1001314	CHEMBL1753
EFO_1001314	CHEMBL1447
EFO_1001314	CHEMBL1200588
EFO_1001314	CHEMBL3184512
EFO_1001324	CHEMBL1086440
EFO_1001332	CHEMBL1743070
EFO_1001342	CHEMBL976
EFO_1001342	CHEMBL1200633
EFO_1001342	CHEMBL685
EFO_1001342	CHEMBL1412
EFO_1001342	CHEMBL2104415
EFO_1001342	CHEMBL290106
EFO_1001342	CHEMBL1201303
EFO_1001342	CHEMBL684
EFO_1001342	CHEMBL1454
EFO_1001342	CHEMBL625
EFO_1001342	CHEMBL847
EFO_1001342	CHEMBL1448
EFO_1001342	CHEMBL1483
EFO_1001342	CHEMBL1086440
EFO_1001342	CHEMBL1626223
EFO_1001342	CHEMBL167150
EFO_1001347	CHEMBL14060
EFO_1001347	CHEMBL184
EFO_1001347	CHEMBL880
EFO_1001347	CHEMBL389621
EFO_1001347	CHEMBL1349
EFO_1001347	CHEMBL1201110
EFO_1001347	CHEMBL256087
EFO_1001347	CHEMBL1540
EFO_1001347	CHEMBL504760
EFO_1001348	CHEMBL2111290
EFO_1001348	CHEMBL1237026
EFO_1001362	CHEMBL3184512
EFO_1001388	CHEMBL3183968
EFO_1001388	CHEMBL529
EFO_1001388	CHEMBL1439
EFO_1001388	CHEMBL1200820
EFO_1001388	CHEMBL161
EFO_1001388	CHEMBL702
EFO_1001388	CHEMBL404
EFO_1001402	CHEMBL660
EFO_1001402	CHEMBL1200748
EFO_1001402	CHEMBL1201236
EFO_1001402	CHEMBL1569
EFO_1001417	CHEMBL1676
EFO_1001417	CHEMBL1200809
EFO_1001417	CHEMBL1200681
EFO_1001417	CHEMBL1200927
EFO_1001417	CHEMBL1200500
EFO_1001417	CHEMBL1201353
EFO_1001417	CHEMBL2040682
EFO_1001417	CHEMBL1370
EFO_1001417	CHEMBL1200974
EFO_1001417	CHEMBL787
EFO_1001417	CHEMBL1201191
EFO_1001417	CHEMBL639
EFO_1001417	CHEMBL864
EFO_1001417	CHEMBL1201190
EFO_1001417	CHEMBL998
EFO_1001434	CHEMBL294199
EFO_1001434	CHEMBL108545
EFO_1001434	CHEMBL154
EFO_1001434	CHEMBL79
EFO_1001434	CHEMBL1200806
EFO_1001434	CHEMBL256087
EFO_1001435	CHEMBL2021430
EFO_1001435	CHEMBL384467
EFO_1001435	CHEMBL635
EFO_1001435	CHEMBL1650
EFO_1001435	CHEMBL1504
EFO_1001435	CHEMBL1200386
EFO_1001435	CHEMBL1201302
EFO_1001435	CHEMBL1200953
EFO_1001435	CHEMBL650
EFO_1001435	CHEMBL131
EFO_1001444	CHEMBL372795
EFO_1001444	CHEMBL454950
EFO_1001444	CHEMBL3184791
EFO_1001444	CHEMBL1200699
EFO_1001444	CHEMBL1440
EFO_1001444	CHEMBL1433
EFO_1001450	CHEMBL477
EFO_1001450	CHEMBL27
EFO_1001450	CHEMBL1671
EFO_1001454	CHEMBL655
EFO_1001459	CHEMBL702
EFO_1001459	CHEMBL1439
EFO_1001459	CHEMBL1200820
EFO_1001459	CHEMBL404
EFO_1001466	CHEMBL1743079
EFO_1001467	CHEMBL2108429
EFO_1001469	CHEMBL325041
EFO_1001469	CHEMBL3936761
EFO_1001469	CHEMBL1873475
EFO_1001469	CHEMBL3707348
EFO_1001469	CHEMBL848
EFO_1001471	CHEMBL3833373
EFO_1001475	CHEMBL976
EFO_1001481	CHEMBL262777
EFO_1001485	CHEMBL1201184
EFO_1001485	CHEMBL493
EFO_1001485	CHEMBL582
EFO_1001485	CHEMBL1200503
EFO_1001485	CHEMBL3039583
EFO_1001485	CHEMBL1680
EFO_1001485	CHEMBL3545188
EFO_1001485	CHEMBL1200480
EFO_1001485	CHEMBL1201185
EFO_1001485	CHEMBL1201515
EFO_1001486	CHEMBL566315
EFO_1001486	CHEMBL1551
EFO_1001494	CHEMBL1131
EFO_1001494	CHEMBL34259
EFO_1001494	CHEMBL1657
EFO_1001494	CHEMBL2364648
EFO_1001494	CHEMBL384467
EFO_1001494	CHEMBL1766
EFO_1001494	CHEMBL1200666
EFO_1001494	CHEMBL1159650
EFO_1001494	CHEMBL2105611
EFO_1001494	CHEMBL1742996
EFO_1001494	CHEMBL1201572
EFO_1001494	CHEMBL1201835
EFO_1001494	CHEMBL1743034
EFO_1001494	CHEMBL1743068
EFO_1001494	CHEMBL846
EFO_1001494	CHEMBL2108681
EFO_1001494	CHEMBL1200384
EFO_1001494	CHEMBL1200908
EFO_1001518	CHEMBL1200375
EFO_1001518	CHEMBL3989522
EFO_1001753	CHEMBL3184512
EFO_1001779	CHEMBL1489
EFO_1001779	CHEMBL1201129
EFO_1001795	CHEMBL638
EFO_1001863	CHEMBL395429
EFO_1001875	CHEMBL2103837
EFO_1001875	CHEMBL2105675
EFO_1001875	CHEMBL4297537
EFO_1001875	CHEMBL4297536
EFO_1001887	CHEMBL131
EFO_1001887	CHEMBL1504
EFO_1001888	CHEMBL869
EFO_1001888	CHEMBL1191
EFO_1001888	CHEMBL788
EFO_1001888	CHEMBL561
EFO_1001888	CHEMBL3989738
EFO_1001888	CHEMBL33
EFO_1001888	CHEMBL1517
EFO_1001888	CHEMBL1090
EFO_1001888	CHEMBL262777
EFO_1001888	CHEMBL8
EFO_1001888	CHEMBL177
EFO_1001888	CHEMBL130
EFO_1001888	CHEMBL1436
EFO_1001888	CHEMBL1200656
EFO_1001888	CHEMBL404520
EFO_1001888	CHEMBL1950576
EFO_1001888	CHEMBL437765
EFO_1001888	CHEMBL184
EFO_1001888	CHEMBL1201724
EFO_1001888	CHEMBL24147
EFO_1001888	CHEMBL374975
EFO_1001888	CHEMBL1572
EFO_1001888	CHEMBL1506
EFO_1001888	CHEMBL880
EFO_1001888	CHEMBL4
EFO_1001888	CHEMBL9
EFO_1001888	CHEMBL174
EFO_1001888	CHEMBL29
EFO_1001888	CHEMBL1200729
EFO_1001888	CHEMBL1440
EFO_1001888	CHEMBL1747
EFO_1001888	CHEMBL3039597
EFO_1001888	CHEMBL1201688
EFO_1001888	CHEMBL577736
EFO_1001888	CHEMBL1201281
EFO_1001888	CHEMBL31
EFO_1001888	CHEMBL1384
EFO_1001888	CHEMBL1201512
EFO_1001888	CHEMBL182
EFO_1001888	CHEMBL2108494
EFO_1001888	CHEMBL532
EFO_1001888	CHEMBL1109
EFO_1001888	CHEMBL453
EFO_1001888	CHEMBL790
EFO_1001888	CHEMBL25105
EFO_1001888	CHEMBL1201760
EFO_1001888	CHEMBL32
EFO_1001888	CHEMBL455
EFO_1001888	CHEMBL3989751
EFO_1001888	CHEMBL1129
EFO_1001888	CHEMBL529
EFO_1001892	CHEMBL1200322
EFO_1001892	CHEMBL1200399
EFO_1001892	CHEMBL49
EFO_1001892	CHEMBL1508
EFO_1001892	CHEMBL637
EFO_1001892	CHEMBL1201066
EFO_1001892	CHEMBL661
EFO_1001896	CHEMBL384467
EFO_1001896	CHEMBL2021430
EFO_1001896	CHEMBL1650
EFO_1001896	CHEMBL131
EFO_1001896	CHEMBL1504
EFO_1001896	CHEMBL1201302
EFO_1001896	CHEMBL635
EFO_1001898	CHEMBL1201821
EFO_1001901	CHEMBL3989924
EFO_1001901	CHEMBL3991432
EFO_1001901	CHEMBL1567
EFO_1001901	CHEMBL535
EFO_1001901	CHEMBL4297339
EFO_1001901	CHEMBL4302413
EFO_1001901	CHEMBL1908360
EFO_1001904	CHEMBL1201821
EFO_1001917	CHEMBL1201066
EFO_1001917	CHEMBL490
EFO_1001917	CHEMBL1709
EFO_1001917	CHEMBL1708
EFO_1001917	CHEMBL809
EFO_1001917	CHEMBL637
EFO_1001919	CHEMBL1201288
EFO_1001919	CHEMBL701
EFO_1001919	CHEMBL928
EFO_1001919	CHEMBL1059
EFO_1001923	CHEMBL692
EFO_1001923	CHEMBL3988900
EFO_1001938	CHEMBL4297778
EFO_1001951	CHEMBL1946170
EFO_1001951	CHEMBL1201583
EFO_1001951	CHEMBL1201577
EFO_1001951	CHEMBL1201827
EFO_1001951	CHEMBL1129
EFO_1001951	CHEMBL1908841
EFO_1001951	CHEMBL1742982
EFO_1001968	CHEMBL1743049
EFO_1001968	CHEMBL53463
EFO_1001968	CHEMBL1201733
EFO_1001968	CHEMBL477772
EFO_1001968	CHEMBL359744
EFO_1001986	CHEMBL1737
EFO_1001986	CHEMBL192
EFO_1001996	CHEMBL3039545
EFO_1001996	CHEMBL70927
EFO_1002003	CHEMBL1200744
EFO_1002003	CHEMBL1528
EFO_1002014	CHEMBL814
EFO_1002014	CHEMBL3989843
EFO_1002014	CHEMBL1201066
EFO_1002014	CHEMBL637
EFO_1002014	CHEMBL3989698
EFO_1002017	CHEMBL1544
EFO_1002017	CHEMBL1624
EFO_1002017	CHEMBL1201119
EFO_1002017	CHEMBL2103741
EFO_1002022	CHEMBL2021430
EFO_1002022	CHEMBL184
EFO_1002022	CHEMBL1201302
EFO_1002022	CHEMBL1129
EFO_1002027	CHEMBL3707326
EFO_1002047	CHEMBL1434
EFO_1002047	CHEMBL1433
EFO_1002047	CHEMBL1200881
EFO_1002047	CHEMBL1200699
EFO_1002048	CHEMBL59
EFO_1002048	CHEMBL1592
EFO_1002048	CHEMBL1201011
EFO_1002048	CHEMBL838
EFO_1002048	CHEMBL1694
EFO_1002048	CHEMBL86
EFO_1002048	CHEMBL1200800
EFO_1002048	CHEMBL1200940
EFO_1002048	CHEMBL1557
EFO_1002048	CHEMBL1560
HP_0000016	CHEMBL1482
HP_0000016	CHEMBL1768
HP_0000020	CHEMBL363295
HP_0000020	CHEMBL2095212
HP_0000020	CHEMBL1078261
HP_0000020	CHEMBL1734
HP_0000020	CHEMBL1382
HP_0000020	CHEMBL2110805
HP_0000020	CHEMBL1201764
HP_0000020	CHEMBL1493
HP_0000020	CHEMBL2107826
HP_0000020	CHEMBL1888176
HP_0000020	CHEMBL1231
HP_0000020	CHEMBL1346
HP_0000044	CHEMBL1200335
HP_0000044	CHEMBL386630
HP_0000093	CHEMBL191
HP_0000093	CHEMBL995
HP_0000103	CHEMBL1382
HP_0000103	CHEMBL1493
HP_0000103	CHEMBL1888176
HP_0000103	CHEMBL1078261
HP_0000103	CHEMBL363295
HP_0000103	CHEMBL1231
HP_0000103	CHEMBL1734
HP_0000103	CHEMBL2095212
