TTD_ID	CID
D0JI2X	44314268
D0JI3S	11674875
D0JI3T	
D0JI4G	10255841
D0JI4J	
D0JI4M	
D0JI5G	26328
D0JI5X	
D0JI8B	6918589
D0JI8S	11470979
D0JJ0T	
D0JJ1B	9848273
D0JJ1N	
D0JJ6T	10021483
D0JJ7S	
D0JJ8K	
D0JK0I	42396
D0JK0Y	
D0JK2N	
D0JK2R	
D0JK3V	
D0JL0C	
D0JL1M	
D0JL2K	72474
D0JL2T	5393152
D0JL3O	9507
D0JL3Y	
D0JL4D	
D0JL8G	
D0JL8I	46879996
D0JM0G	
D0JM0Z	7970
D0JM7W	
D0JM7Z	
D0JN0A	
D0JN0N	11695302
D0JN3M	9571042
D0JN5H	9811230
D0JN5N	54677946
D0JN5O	
D0JN6P	
D0JN7L	
D0JN8C	
D0JN8Q	11702265
D0JN9R	223566
D0JN9Z	
D0JO0I	
D0JO2A	
D0JO3U	42722
D0JO3X	
D0JO4O	
D0JO6Z	
D0JO7Y	104741
D0JO8Q	44416758
D0JO8T	
D0JO8Z	3032325
D0JO9M	
D0JP4A	
D0JP4H	2368
D0JP6A	
D0JP7S	72202696
D0JP8D	
D0JQ0Z	
D0JQ1D	5312120
D0JQ1T	44336354
D0JQ2W	
D0JQ3X	46937407
D0JQ4R	
D0JQ4S	
D0JQ7W	675658
D0JQ7Y	9574101
D0JQ9Z	
D0JR0F	
D0JR0G	135873214
D0JR0P	
D0JR0W	53233900
D0JR2C	
D0JR2Q	
D0JR3W	71605047
D0JR3Y	44251211
D0JR5G	
D0JR7X	
D0JR9L	
D0JR9V	
D0JR9Y	
D0JS0W	
D0JS2A	
D0JS2L	
D0JS4B	190331
D0JS4E	
D0JS7E	
D0JS8H	
D0JS9U	
D0JT0B	
D0JT0U	
D0JT1P	
D0JT2N	443239
D0JT3F	
D0JT3M	20722800
D0JT5I	24771824
D0JT6Q	
D0JT8B	
D0JT8Y	21177358
D0JU1R	
D0JU3A	
D0JU4G	44420882
D0JU4R	
D0JU4Z	
D0JU5X	
D0JU7T	
D0JU8E	
D0JU9N	6914623
D0JV0F	44588303
D0JV0I	
D0JV0O	
D0JV2P	2455
D0JV2S	3008304
D0JV4A	
D0JV4Q	
D0JV4R	
D0JV5J	2779807
D0JV5L	11507406
D0JV8Q	
D0JV8Z	
D0JW0V	
D0JW1C	73755086
D0JW1S	
D0JW2O	
D0JW2Y	
D0JW6R	
D0JW7D	16131445
D0JW7T	
D0JW9E	
D0JX2S	11694647
D0JX3P	44577306
D0JX4I	
D0JX7M	
D0JY0L	
D0JY0M	
D0JY1I	
D0JY2I	
D0JY2K	9954236
D0JY2X	
D0JY3V	
D0JY4C	
D0JY4Y	443292
D0JY5S	4097
D0JY6J	93114
D0JY6R	
D0JY8T	154257
D0JY9B	23625205
D0JY9S	
D0JZ2B	
D0JZ3S	448269
D0JZ4C	
D0JZ4R	
D0JZ4W	
D0JZ5Y	
D0JZ7P	
D0JZ8P	453911
D0JZ8X	
D0JZ9L	
D0K0AT	36736
D0K0CJ	44366146
D0K0CK	
D0K0DB	6604887
D0K0DV	
D0K0DY	
D0K0EK	5881
D0K0EW	16103193
D0K0FI	14533720
D0K0FV	
D0K0FZ	73755097
D0K0GF	56603722
D0K0GJ	
D0K0GN	
D0K0GU	44392430
D0K0HD	16118320
D0K0HU	16747715
D0K0IC	13896065
D0K0IM	
D0K0IN	
D0K0IO	
D0K0IS	
D0K0IW	
D0K0IZ	
D0K0JJ	44320996
D0K0JP	20872833
D0K0JQ	10297982
D0K0KG	
D0K0KH	656665
D0K0KJ	
D0K0KP	133044
D0K0KQ	
D0K0KR	9895867
D0K0KT	11621207
D0K0LA	
D0K0LG	
D0K0MB	
D0K0MI	
D0K0MW	30668
D0K0NP	9812185
D0K0OB	
D0K0OR	11173328
D0K0OT	1329
D0K0OU	
D0K0OX	
D0K0OY	44346192
D0K0OZ	5702160
D0K0PG	
D0K0PR	10600994
D0K0QU	11740143
D0K0SA	
D0K0SB	
D0K0SO	44418880
D0K0SW	
D0K0TC	68617
D0K0TJ	24772860
D0K0TL	
D0K0TO	24188628
D0K0TR	11356877
D0K0TY	131888691
D0K0TZ	
D0K0UJ	49837564
D0K0UM	71540619
D0K0VH	5311213
D0K0VO	5639
D0K0WA	
D0K0WK	329826
D0K0XG	
D0K0XT	44460874
D0K0XW	
D0K0YC	9826528
D0K0YF	285645
D0K0YX	44626352
D0K0ZB	3086680
D0K0ZI	
D0K0ZK	11383075
D0K0ZX	
D0K1AF	9897145
D0K1AI	
D0K1AK	
D0K1AP	
D0K1AT	16221434
D0K1AW	65124
D0K1BR	
D0K1BV	44628003
D0K1CL	
D0K1CM	10749191
D0K1CU	25154759
D0K1DC	65898
D0K1DR	10037501
D0K1EG	
D0K1EO	
D0K1FE	46933989
D0K1FG	5411574
D0K1GJ	
D0K1HD	24750192
D0K1HO	51576
D0K1IE	44269042
D0K1JI	
D0K1LJ	
D0K1LO	
D0K1MA	9913857
D0K1MB	11756374
D0K1MS	10336746
D0K1NM	20541332
D0K1OA	9928260
D0K1OK	
D0K1OM	
D0K1OR	
D0K1PP	
D0K1PR	
D0K1PS	9972056
D0K1QB	20684853
D0K1QD	3998
D0K1QO	71719688
D0K1QV	25108103
D0K1RU	
D0K1SR	
D0K1ST	
D0K1SZ	3019427
D0K1TM	
D0K1TQ	9934458
D0K1TW	135443280
D0K1UA	237430
D0K1UD	
D0K1UF	11271117
D0K1UI	155448
D0K1UO	
D0K1UR	9923013
D0K1VK	25262965
D0K1VV	53393127
D0K1XK	3637
D0K1XV	
D0K1YQ	12004314
D0K1YY	95263
D0K1ZD	
D0K1ZY	
D0K2AA	
D0K2AR	
D0K2BQ	71356
D0K2BT	
D0K2BZ	439655
D0K2CR	65907
D0K2CV	123840
D0K2CZ	10464406
D0K2DR	12050204
D0K2EC	
D0K2ER	3651377
D0K2EX	9804984
D0K2FH	
D0K2FK	
D0K2FQ	46906936
D0K2GA	
D0K2GB	11637307
D0K2GG	
D0K2GH	
D0K2GT	
D0K2GV	
D0K2HA	16662425
D0K2HU	
D0K2ID	
D0K2KD	
D0K2KR	
D0K2KS	
D0K2LB	
D0K2LR	
D0K2MC	16221267
D0K2MT	
D0K2NA	5312140
D0K2NJ	91827385
D0K2NY	44456101
D0K2OK	10371367
D0K2OT	
D0K2OV	
D0K2PD	1645
D0K2PH	469717
D0K2PI	44562672
D0K2PK	
D0K2PS	57364
D0K2QF	697363
D0K2QG	9871410
D0K2RV	
D0K2RW	
D0K2RX	
D0K2RY	11947731
D0K2SE	10703161
D0K2TB	71137
D0K2UA	44411266
D0K2UF	
D0K2UJ	
D0K2UP	160871
D0K2VO	44442165
D0K2WK	54910
D0K2WP	
D0K2XB	
D0K2XD	53391766
D0K2XJ	442679
D0K2XK	
D0K2YG	5328512
D0K2YO	
D0K2YY	3260632
D0K2ZF	22049997
D0K2ZG	
D0K2ZQ	
D0K3AO	10425993
D0K3BO	138104
D0K3BR	
D0K3CE	6539800
D0K3CJ	22646527
D0K3DA	
D0K3DQ	43708
D0K3EB	
D0K3ES	9951490
D0K3EW	49799108
D0K3FG	
D0K3FJ	
D0K3FX	
D0K3GB	
D0K3GQ	73755251
D0K3GU	
D0K3HY	864492
D0K3IO	
D0K3JC	25021183
D0K3JQ	
D0K3JZ	
D0K3KE	
D0K3KM	
D0K3LN	3510137
D0K3LO	
D0K3LQ	11715556
D0K3LW	4004
D0K3LX	
D0K3MC	3947
D0K3MR	22915475
D0K3MU	
D0K3MV	
D0K3OK	
D0K3QL	10030142
D0K3QR	
D0K3QS	18477728
D0K3QT	
D0K3QW	
D0K3QX	
D0K3RC	44294677
D0K3RP	
D0K3SI	16389
D0K3SM	
D0K3SV	
D0K3SZ	78252
D0K3TQ	10095126
D0K3TS	73204
D0K3UL	9796720
D0K3UO	
D0K3UQ	10343454
D0K3UV	
D0K3VA	
D0K3VK	16203359
D0K3VR	3603
D0K3WN	
D0K3WO	71301227
D0K3XB	
D0K3XP	
D0K3XS	56841793
D0K3YG	451471
D0K3YM	704259
D0K3ZB	
D0K3ZL	
D0K3ZR	2405
D0K4AC	3035060
D0K4AQ	
D0K4BI	
D0K4CD	
D0K4CH	
D0K4CQ	52195
D0K4CX	
D0K4DI	
D0K4DP	11683928
D0K4ED	44381655
D0K4EM	44410928
D0K4FP	44548240
D0K4GD	
D0K4GG	
D0K4GI	
D0K4GK	167685
D0K4GW	
D0K4HG	9819356
D0K4HI	135434948
D0K4HW	135409468
D0K4IH	687887
D0K4IS	
D0K4IV	
D0K4JI	
D0K4JQ	
D0K4JS	
D0K4KM	
D0K4LQ	
D0K4LS	10691533
D0K4LW	
D0K4MG	21609882
D0K4MH	9838022
D0K4MU	
D0K4MW	
D0K4NZ	20629114
D0K4OC	56843639
D0K4OF	
D0K4OL	
D0K4OS	
D0K4PK	16658352
D0K4PN	9830790
D0K4PV	46891372
D0K4PY	114829
D0K4QL	
D0K4QT	
D0K4QW	44219619
D0K4RK	
D0K4RN	11160307
D0K4RU	
D0K4SL	6323481
D0K4SV	4102304
D0K4SZ	
D0K4TG	
D0K4TI	49292
D0K4TV	385182
D0K4UF	
D0K4UT	
D0K4UV	
D0K4UW	23663981
D0K4VN	
D0K4VT	
D0K4VW	56841947
D0K4WI	38687
D0K4WS	44588312
D0K4WT	
D0K4WW	
D0K4XA	44366312
D0K4XQ	44427175
D0K4YE	
D0K4YF	
D0K4YP	108037
D0K4YY	44399940
D0K4ZP	24794392
D0K4ZR	11652416
D0K4ZX	
D0K5BP	46216556
D0K5BY	
D0K5CB	2083
D0K5CJ	210096
D0K5CK	5468783
D0K5CX	
D0K5DA	11502240
D0K5DM	131888692
D0K5EE	9868452
D0K5EI	306585
D0K5EP	
D0K5ER	5281055
D0K5ET	
D0K5GG	49799652
D0K5HD	
D0K5HI	5311424
D0K5HO	
D0K5IP	
D0K5IQ	9844410
D0K5JA	10399494
D0K5JE	
D0K5JG	
D0K5JU	46867417
D0K5KG	6540050
D0K5KL	119029
D0K5KS	
D0K5LJ	5289310
D0K5LQ	57697
D0K5LT	
D0K5LX	135566322
D0K5MC	
D0K5ME	30844
D0K5NG	
D0K5NN	
D0K5NQ	10421755
D0K5NV	44428109
D0K5NZ	68848
D0K5OT	23668834
D0K5OZ	49858172
D0K5QH	107722
D0K5QJ	11188955
D0K5QW	95927
D0K5QY	
D0K5RX	135401968
D0K5SN	3086603
D0K5TE	
D0K5UF	72710568
D0K5UH	44381915
D0K5UI	6420160
D0K5UK	
D0K5UM	23647758
D0K5UR	
D0K5VE	21106425
D0K5WC	44567438
D0K5WH	
D0K5WM	
D0K5WS	10883523
D0K5XL	11440885
D0K5YJ	
D0K5ZY	105000
D0K6AF	9839436
D0K6AL	
D0K6BI	46943415
D0K6CG	
D0K6CM	
D0K6CW	
D0K6DG	
D0K6EG	57522038
D0K6ES	
D0K6FM	11509473
D0K6GI	
D0K6GX	288831
D0K6GY	49864679
D0K6GZ	60464
D0K6HD	
D0K6HE	
D0K6HG	
D0K6HL	135398689
D0K6IM	
D0K6IW	11976535
D0K6JQ	
D0K6JZ	
D0K6KU	
D0K6LA	
D0K6LX	
D0K6MH	25147546
D0K6MI	73754996
D0K6MM	44407336
D0K6MW	16147041
D0K6NS	6536
D0K6NW	
D0K6OL	880925
D0K6OM	44428838
D0K6PO	316765
D0K6PP	
D0K6QS	65510
D0K6QU	
D0K6QX	10561522
D0K6RA	25295
D0K6RG	7498
D0K6SD	45265749
D0K6SM	
D0K6SV	44560286
D0K6SZ	
D0K6TE	10286087
D0K6TI	5283154
D0K6TN	
D0K6UG	
D0K6UK	50909125
D0K6UO	
D0K6UQ	
D0K6UV	
D0K6VD	
D0K6VR	44287208
D0K6VW	135423793
D0K6WD	13450926
D0K6WI	49862725
D0K6XD	44433256
D0K6XI	
D0K6XL	
D0K6YK	9884487
D0K6ZA	5311041
D0K6ZH	
D0K6ZI	
D0K6ZT	44133851
D0K7BF	
D0K7CD	
D0K7CR	445506
D0K7CV	199
D0K7CX	325597
D0K7DV	49778916
D0K7DW	44134544
D0K7EC	705771
D0K7EZ	9900027
D0K7FA	46831062
D0K7FT	
D0K7FY	
D0K7GD	5328045
D0K7GL	10662370
D0K7GN	
D0K7HI	
D0K7HR	
D0K7HT	444894
D0K7HU	6918155
D0K7HV	11659042
D0K7JC	
D0K7JT	25208747
D0K7KM	44392958
D0K7KV	
D0K7LA	
D0K7LF	16028
D0K7LI	
D0K7LU	10944720
D0K7LZ	11668417
D0K7MY	
D0K7NC	
D0K7NI	
D0K7NJ	
D0K7NQ	5311054
D0K7OO	
D0K7OV	
D0K7OW	
D0K7PD	
D0K7PJ	
D0K7PQ	3087847
D0K7PS	1069140
D0K7QP	44591633
D0K7QQ	
D0K7QR	45269423
D0K7RO	11646379
D0K7SU	73755122
D0K7SX	
D0K7TE	
D0K7TX	6444220
D0K7UL	
D0K7VM	
D0K7WK	4595
D0K7WQ	
D0K7WW	18068
D0K7XA	
D0K7XM	362025
D0K7XQ	10561814
D0K7XR	
D0K7XU	44369651
D0K7YL	6398387
D0K7ZH	
D0K8AA	
D0K8AL	
D0K8AP	16202050
D0K8AU	46891060
D0K8BJ	
D0K8BO	
D0K8BT	25129490
D0K8BZ	11774008
D0K8CI	72092
D0K8CP	
D0K8DH	9922499
D0K8DI	5274428
D0K8DY	44373281
D0K8DZ	11672774
D0K8ED	44340905
D0K8EE	261394
D0K8EF	
D0K8EV	
D0K8EZ	486318
D0K8FI	56841834
D0K8FK	
D0K8GC	
D0K8GD	
D0K8HA	
D0K8HF	442551
D0K8HU	
D0K8IX	5437
D0K8JE	
D0K8KA	
D0K8KJ	
D0K8KX	5280343
D0K8LB	
D0K8LN	44400752
D0K8MF	10858374
D0K8MN	44448617
D0K8MP	40326
D0K8MQ	
D0K8NI	
D0K8NO	91820714
D0K8NP	
D0K8NR	5360545
D0K8NW	5074
D0K8PH	
D0K8QD	63059
D0K8RK	
D0K8SH	
D0K8SK	237746
D0K8TI	153948
D0K8TO	16135625
D0K8UN	
D0K8VA	44339465
D0K8VL	44407578
D0K8VR	3081854
D0K8WE	
D0K8WJ	
D0K8XC	294
D0K8XK	
D0K8XT	
D0K8YD	76332060
D0K8YG	
D0K8YI	135423791
D0K8YK	
D0K8YX	
D0K8ZD	44406796
D0K8ZW	10998551
D0K8ZZ	448222
D0K9BF	482211
D0K9BQ	
D0K9BV	
D0K9CL	
D0K9CZ	
D0K9DI	10252640
D0K9ES	
D0K9FA	
D0K9GC	11209825
D0K9GG	132629
D0K9HE	11957626
D0K9HF	
D0K9HO	25021164
D0K9IB	
D0K9IF	
D0K9JO	
D0K9JP	9928332
D0K9KJ	14660352
D0K9KN	
D0K9KQ	44418868
D0K9KS	
D0K9KZ	5017
D0K9LT	16063378
D0K9LV	44450156
D0K9MB	
D0K9MC	
D0K9MH	
D0K9MN	
D0K9MT	10912152
D0K9MY	11243969
D0K9NJ	
D0K9NK	16066792
D0K9NW	18326767
D0K9OK	5760
D0K9OL	5311429
D0K9ON	10040402
D0K9OU	
D0K9PC	
D0K9PG	
D0K9PS	
D0K9QH	
D0K9QQ	
D0K9RR	
D0K9SS	
D0K9TC	65996
D0K9TS	44400741
D0K9TT	
D0K9UK	
D0K9UN	589138
D0K9UT	
D0K9VE	135474209
D0K9WJ	11324846
D0K9WL	
D0K9WP	
D0K9XI	
D0K9XV	16114884
D0K9YJ	
D0K9YR	9810328
D0K9YS	9911661
D0K9ZU	
D0KA3L	
D0KA3X	
D0KA4R	
D0KA7I	
D0KA9L	
D0KA9Y	16221266
D0KB0Y	
D0KB2E	
D0KB2R	42776886
D0KB2Z	
D0KB4T	
D0KB6Q	24689999
D0KB6S	
D0KB6T	721954
D0KB8D	44427133
D0KC1H	
D0KC1N	
D0KC2S	
D0KC2Z	445675
D0KC5X	
D0KC6Y	
D0KC7H	
D0KC7K	
D0KC8X	
D0KC9E	9862110
D0KC9U	
D0KC9V	
D0KD1A	
D0KD1U	4883
D0KD4U	
D0KD4X	5311398
D0KD5P	71157
D0KD5X	
D0KD6O	5288598
D0KD6S	44278378
D0KD6U	
D0KD7E	
D0KD8D	44393544
D0KD9F	
D0KD9M	44592198
D0KE0C	
D0KE1F	
D0KE1V	
D0KE3I	44350655
D0KE3S	2485
D0KE4C	
D0KE4E	
D0KE4Q	
D0KE4Z	5310954
D0KE7K	
D0KE8Q	
D0KE8R	9794258
D0KE8U	
D0KE9G	
D0KF0D	
D0KF0N	64984
D0KF0X	
D0KF2P	44126037
D0KF3A	
D0KF3D	
D0KF3N	10083699
D0KF3O	
D0KF6X	
D0KF8C	
D0KF8H	
D0KF9Q	6918736
D0KF9T	
D0KG0Z	11471812
D0KG1D	25069444
D0KG1T	
D0KG1U	
D0KG3M	25192460
D0KG3R	9875401
D0KG3Y	
D0KG4B	127527
D0KG4Q	
D0KG5D	
D0KG5I	
D0KG5U	
D0KG9M	
D0KH1D	9816478
D0KH3M	39230
D0KH5D	
D0KH5R	10449757
D0KH5T	5687
D0KH7Q	
D0KH8Q	
D0KH8S	16203474
D0KH9W	5280893
D0KH9Z	44297622
D0KI1H	
D0KI3F	44554272
D0KI3U	
D0KI5F	
D0KI5P	3167869
D0KI5R	
D0KI9N	
D0KJ0U	
D0KJ2J	
D0KJ3H	16203431
D0KJ4Q	5352127
D0KJ4S	
D0KJ4U	127872
D0KJ7C	10339001
D0KJ9U	
D0KK0E	
D0KK1I	
D0KK2E	54750204
D0KK4C	10154137
D0KK4F	13195
D0KK4N	
D0KK4U	
D0KK6A	15126552
D0KK6L	
D0KK9D	
D0KK9E	9916058
D0KK9V	
D0KL1I	5288609
D0KL1P	10474335
D0KL3B	
D0KL3K	
D0KL3U	12000797
D0KL4E	
D0KL4J	5029
D0KL4K	71041983
D0KL4T	
D0KL5K	
D0KL5M	
D0KL5N	16737135
D0KL5U	
D0KL7C	70691420
D0KL7G	9829523
D0KL9X	66380
D0KM0T	
D0KM0W	
D0KM0Y	10423637
D0KM1B	
D0KM1F	
D0KM1H	1326
D0KM3P	
D0KM4T	
D0KM7H	11821974
D0KM7O	
D0KM7V	
D0KM8V	
D0KN0I	
D0KN0K	44374075
D0KN1L	5491980
D0KN1U	890
D0KN2C	
D0KN2M	6474640
D0KN3S	
D0KN5B	
D0KN6L	
D0KN6Q	442530
D0KN7H	55748
D0KN7T	
D0KN7Y	
D0KN9S	
D0KO1E	
D0KO2E	
D0KO3I	
D0KO5D	
D0KO6Y	4324257
D0KO9R	6451
D0KP0I	
D0KP0L	
D0KP0U	
D0KP0W	
D0KP2R	
D0KP3K	10065953
D0KP4J	
D0KP8N	
D0KP9A	
D0KQ0C	16735266
D0KQ1K	44405683
D0KQ2D	
D0KQ6L	20872830
D0KQ6U	44243460
D0KQ7M	
D0KQ8A	44555370
D0KQ8H	
D0KQ8W	
D0KQ8X	
D0KQ9H	10468938
D0KR0I	
D0KR1N	6918653
D0KR2J	135526609
D0KR2T	
D0KR3X	
D0KR5B	5754
D0KR5K	1783
D0KR6E	
D0KR7K	
D0KR7R	
D0KR9E	
D0KR9U	31304
D0KS0I	24894910
D0KS1Z	73755243
D0KS2T	447518
D0KS2X	100812
D0KS3G	
D0KS3J	
D0KS3X	9840599
D0KS6A	44254078
D0KS6F	
D0KS6W	7077
D0KS8Y	
D0KT1Q	
D0KT2M	44133674
D0KT3L	10454501
D0KT3P	
D0KT3X	
D0KT4B	
D0KT4N	122357
D0KT5E	5311264
D0KT5W	
D0KT8D	
D0KT8U	65929
D0KU2D	899774
D0KU2T	
D0KU4M	24770445
D0KU5D	44520886
D0KU5J	
D0KU6D	10679289
D0KV1I	
D0KV1Q	
D0KV1Z	
D0KV2E	
D0KV2U	
D0KV3M	
D0KV4G	15887436
D0KV4Z	159562
D0KV5Z	
D0KV6C	
D0KV7D	
D0KW0F	
D0KW2A	115002
D0KW2M	
D0KW3Z	70695639
D0KW4Y	10485385
D0KW6V	11624425
D0KW7O	
D0KW8U	
D0KW9T	
D0KX0J	
D0KX1A	
D0KX1E	
D0KX1Y	
D0KX2W	
D0KX3A	
D0KX3C	9871234
D0KX3H	
D0KX3X	44593524
D0KX4U	
D0KX5G	
D0KX6D	121874
D0KX6E	
D0KX7A	
D0KX7I	
D0KX8B	
D0KX8N	
D0KX9B	7832
D0KX9Z	9811986
D0KY1Y	
D0KY3W	
D0KY4O	
D0KY7S	
D0KY9B	152217
D0KZ0M	
D0KZ0V	
D0KZ2D	11638641
D0KZ2I	46877402
D0KZ3Q	
D0KZ5O	
D0KZ5Q	
D0KZ5T	
D0KZ6Q	
D0KZ6T	
D0KZ7A	10130245
D0L0AI	
D0L0AU	
D0L0AY	11506691
D0L0AZ	25023961
D0L0BX	5318980
D0L0CD	
D0L0CL	
D0L0CV	
D0L0DA	
D0L0DC	53339032
D0L0DO	
D0L0DQ	
D0L0DT	
D0L0DZ	
D0L0FC	44298928
D0L0GM	10184665
D0L0HG	766949
D0L0HV	
D0L0IR	
D0L0JM	
D0L0JX	
D0L0KI	
D0L0KO	720633
D0L0LR	
D0L0MB	17676
D0L0MI	
D0L0MJ	644354
D0L0MK	46937024
D0L0MO	65913
D0L0MU	209436
D0L0MZ	13471348
D0L0NE	
D0L0NI	44415281
D0L0NY	10565073
D0L0OU	
D0L0QR	135569744
D0L0RK	44407885
D0L0RO	
D0L0RP	44428107
D0L0RX	6476740
D0L0SD	24827411
D0L0SF	10385240
D0L0SI	
D0L0SP	6579
D0L0SW	6957673
D0L0UF	
D0L0UV	
D0L0UY	9986606
D0L0VU	135484064
D0L0VV	
D0L0WC	
D0L0XV	
D0L0YA	
D0L0YF	4236420
D0L0YG	5280335
D0L0ZC	71317162
D0L0ZF	5663
D0L0ZH	215159
D0L0ZP	15462732
D0L1AV	45273021
D0L1BS	11690306
D0L1BW	6419304
D0L1BZ	
D0L1CO	
D0L1CX	45481863
D0L1DP	178052
D0L1DR	
D0L1DU	
D0L1EI	9969234
D0L1EX	
D0L1FN	
D0L1GD	
D0L1GF	135423792
D0L1HK	
D0L1IB	10241442
D0L1IH	71460
D0L1IS	7055406
D0L1JE	72941834
D0L1JF	6539791
D0L1JQ	
D0L1JW	197835
D0L1KX	25030387
D0L1LJ	6436003
D0L1LV	
D0L1ME	445694
D0L1MJ	11700739
D0L1ND	9817140
D0L1NF	
D0L1NO	
D0L1NQ	25208596
D0L1NS	1484933
D0L1NU	
D0L1OC	
D0L1OF	
D0L1OT	
D0L1OY	5311001
D0L1PH	
D0L1PO	
D0L1PP	
D0L1PQ	10332109
D0L1PW	
D0L1QF	
D0L1RM	15390273
D0L1RZ	9965481
D0L1ST	2777298
D0L1SV	
D0L1TA	
D0L1TB	
D0L1TT	
D0L1UA	10811495
D0L1UH	
D0L1UK	3064778
D0L1VF	
D0L1VI	9820475
D0L1VP	
D0L1VR	10176522
D0L1VT	24758534
D0L1WV	5369129
D0L1XR	4630
D0L1YA	131379
D0L1YC	8193
D0L1YM	135413554
D0L1YR	
D0L1YS	
D0L1ZC	
D0L1ZD	
D0L1ZK	
D0L1ZM	
D0L2AO	10450920
D0L2AW	5288568
D0L2BC	
D0L2BH	
D0L2BT	
D0L2CG	700723
D0L2CI	
D0L2CN	
D0L2CT	24768355
D0L2EQ	
D0L2FR	
D0L2FW	
D0L2GD	
D0L2GX	
D0L2HK	136218976
D0L2IQ	5311337
D0L2JE	
D0L2JM	6992284
D0L2JS	52947085
D0L2KB	10041121
D0L2KL	
D0L2KM	
D0L2KN	11658509
D0L2LF	
D0L2LG	
D0L2LQ	24881608
D0L2LS	6446
D0L2MA	
D0L2MN	11529627
D0L2MS	
D0L2MU	10286352
D0L2MX	2343
D0L2NG	
D0L2NV	
D0L2OS	
D0L2OT	
D0L2PQ	44409468
D0L2PV	
D0L2QC	
D0L2QD	45103910
D0L2QJ	1385
D0L2QZ	
D0L2RV	
D0L2TT	
D0L2UN	16667669
D0L2UQ	49855250
D0L2VB	
D0L2VI	44408337
D0L2VT	49799974
D0L2VV	
D0L2WJ	
D0L2WK	
D0L2WP	46225540
D0L2WW	
D0L2XO	5353431
D0L2XU	
D0L2XV	
D0L2YA	
D0L2YF	
D0L2YR	
D0L2ZY	
D0L3AJ	5324988
D0L3AP	44576251
D0L3AR	23670447
D0L3AX	236868
D0L3BE	
D0L3BI	10593671
D0L3BQ	20771934
D0L3CQ	
D0L3CU	
D0L3DC	
D0L3DF	11175093
D0L3DK	6918537
D0L3DM	44375820
D0L3EE	262319
D0L3EO	68867
D0L3EP	25124566
D0L3EW	
D0L3FK	5289419
D0L3GG	16130322
D0L3GH	
D0L3GT	16108961
D0L3HG	
D0L3HO	40466934
D0L3HU	6918548
D0L3IL	
D0L3IQ	442153
D0L3IS	8179
D0L3JC	44588833
D0L3JI	188942
D0L3JL	
D0L3KA	
D0L3KN	
D0L3KR	44428616
D0L3LO	
D0L3MJ	133538
D0L3MP	64143
D0L3MZ	
D0L3NU	
D0L3OE	
D0L3PO	11680763
D0L3PY	123814
D0L3RN	
D0L3RO	
D0L3RY	2679292
D0L3RZ	
D0L3SA	10158788
D0L3SN	6439158
D0L3SP	
D0L3TL	
D0L3TR	27125
D0L3TX	686127
D0L3UI	
D0L3VA	
D0L3VC	
D0L3VT	
D0L3VU	
D0L3VV	433916
D0L3VY	
D0L3WJ	
D0L3XE	
D0L3XV	
D0L3YX	855908
D0L3ZZ	
D0L4AL	
D0L4AR	10999496
D0L4BR	
D0L4BU	
D0L4CB	5311043
D0L4CI	622606
D0L4CN	
D0L4CW	
D0L4DW	11615987
D0L4EG	
D0L4EO	11609208
D0L4ET	
D0L4EU	
D0L4FJ	15682881
D0L4FM	11030308
D0L4FS	5280961
D0L4GF	
D0L4GH	
D0L4GL	
D0L4GX	
D0L4HJ	18770840
D0L4HK	
D0L4HL	
D0L4HU	10084369
D0L4HY	5702063
D0L4IV	59107184
D0L4JT	70386
D0L4KE	4293
D0L4LX	
D0L4MF	44428833
D0L4ML	11031415
D0L4NE	
D0L4NF	11658913
D0L4NG	6540054
D0L4NP	5287544
D0L4OH	
D0L4OT	
D0L4OW	
D0L4PM	
D0L4PT	9818466
D0L4PY	6439276
D0L4QC	10655753
D0L4RU	135512453
D0L4RX	11214581
D0L4SB	
D0L4SD	417452
D0L4SL	
D0L4TM	14898717
D0L4TY	11301995
D0L4UC	
D0L4UN	
D0L4US	
D0L4UV	53308747
D0L4VD	
D0L4VI	5862
D0L4VR	636403
D0L4VZ	
D0L4WB	10244148
D0L4WN	31420
D0L4WO	
D0L4XW	
D0L4YD	154059
D0L4YF	70821
D0L4ZK	
D0L5AB	11161844
D0L5AE	
D0L5AG	135411347
D0L5AH	130292
D0L5AK	
D0L5AP	
D0L5AS	10432334
D0L5BC	44588837
D0L5BK	108151
D0L5BW	73755157
D0L5CZ	441290
D0L5DK	
D0L5DN	11392313
D0L5DV	
D0L5DZ	
D0L5EA	
D0L5EG	
D0L5EW	44590294
D0L5FB	
D0L5FW	10910934
D0L5FY	31477
D0L5GH	6918509
D0L5GS	44820374
D0L5HM	
D0L5IA	
D0L5IC	9820558
D0L5IL	
D0L5IM	44397559
D0L5IN	138490
D0L5JA	
D0L5JL	1917
D0L5KF	132981
D0L5KK	
D0L5KP	46884117
D0L5KQ	135950109
D0L5KU	9824461
D0L5KY	447181
D0L5LN	6780
D0L5ME	
D0L5MF	339455
D0L5MW	
D0L5NU	
D0L5NZ	
D0L5OP	
D0L5OU	73755040
D0L5PI	135873224
D0L5PO	8609
D0L5QJ	11408144
D0L5QT	164209
D0L5RA	
D0L5RI	44328273
D0L5RW	65015
D0L5RY	16133798
D0L5TJ	10527469
D0L5TZ	20195365
D0L5UC	12488718
D0L5UM	
D0L5UO	9939609
D0L5VH	
D0L5VS	123739
