DiseaseID	DrugCID
UMLS:C0030567	681
UMLS:C0030567	5572
UMLS:C0030568	4919
UMLS:C0030568	2130
UMLS:C0030568	31101
UMLS:C0030568	5572
UMLS:C0030568	2381
UMLS:C0030568	681
UMLS:C0030568	6047
UMLS:C0030807	9782
UMLS:C0030807	5754
UMLS:C0030807	5743
UMLS:C0030807	5755
UMLS:C0030807	6741
UMLS:C0030807	31307
UMLS:C0030807	5865
UMLS:C0030920	153311
UMLS:C0030920	3033637
UMLS:C0030920	174174
UMLS:C0030920	4594
UMLS:C0030920	638340
UMLS:C0030920	11968014
UMLS:C0030920	6432494
UMLS:C0030920	134767951
UMLS:C0030920	6451257
UMLS:C0030920	3883
UMLS:C0030920	4594
UMLS:C0030920	4848
UMLS:C0030920	16399351
UMLS:C0030920	452977
UMLS:C0030920	5184
UMLS:C0030920	3000322
UMLS:C0030920	9916237
UMLS:C0030920	5284456
UMLS:C0030920	2723877
UMLS:C0031069	6167
UMLS:C0031099	54675783
UMLS:C0031350	5904
UMLS:C0031350	54675776
UMLS:C0031350	54675779
UMLS:C0031350	54671203
UMLS:C0031350	6249
UMLS:C0031350	6098
UMLS:C0031350	54675783
UMLS:C0032064	19649
UMLS:C0032064	54675783
UMLS:C0032285	54675779
UMLS:C0032285	4583
UMLS:C0032285	54675776
UMLS:C0032285	6024
UMLS:C0032285	54675783
UMLS:C0032533	5755
UMLS:C0033246	5754
UMLS:C0033578	3397
UMLS:C0033581	4583
UMLS:C0033581	27447
UMLS:C0033581	2764
UMLS:C0033774	3103
UMLS:C0033774	667477
UMLS:C0033774	3658
UMLS:C0033774	2474
UMLS:C0033774	4992
UMLS:C0033774	5282443
UMLS:C0033774	4761
UMLS:C0033774	5403
UMLS:C0033774	2725
UMLS:C0033774	3025
UMLS:C0033774	2913
UMLS:C0033774	2564
UMLS:C0033774	3158
UMLS:C0033774	6834
UMLS:C0033774	3676
UMLS:C0033774	3162
UMLS:C0033774	667468
UMLS:C0033774	4926
UMLS:C0033774	26987
UMLS:C0033774	2200
UMLS:C0033774	3180
UMLS:C0033774	5574
UMLS:C0033860	126941
UMLS:C0033860	6741
UMLS:C0033860	5865
UMLS:C0033860	5743
UMLS:C0033860	5755
UMLS:C0033860	5754
UMLS:C0033860	31307
UMLS:C0033860	9782
UMLS:C0033893	1983
UMLS:C0034069	5755
UMLS:C0034186	4583
UMLS:C0034362	54675776
UMLS:C0034362	54675779
UMLS:C0034362	54671203
UMLS:C0034362	54675783
UMLS:C0035258	3446
UMLS:C0035435	3715
UMLS:C0035455	5360696
UMLS:C0035457	6741
UMLS:C0035460	2678
UMLS:C0035460	6726
UMLS:C0035460	6834
UMLS:C0035460	2723877
UMLS:C0035460	3000322
UMLS:C0035460	638340
UMLS:C0035460	2200
UMLS:C0035460	5282443
UMLS:C0035460	5184
UMLS:C0035460	4992
UMLS:C0035460	2725
UMLS:C0035460	5360696
UMLS:C0035460	134767951
UMLS:C0035460	5284456
UMLS:C0035460	3103
UMLS:C0035460	6451257
UMLS:C0035460	6432494
UMLS:C0035460	16399351
UMLS:C0035460	3100
UMLS:C0035460	11968014
UMLS:C0035460	2564
UMLS:C0035460	4927
UMLS:C0035460	9916237
UMLS:C0035460	26987
UMLS:C0035460	4761
UMLS:C0035460	3162
UMLS:C0035460	153311
UMLS:C0035460	452977
UMLS:C0035468	2764
UMLS:C0035468	43672
UMLS:C0035468	91713
UMLS:C0035468	2650
UMLS:C0035468	66509024
UMLS:C0035468	5742832
UMLS:C0035468	44298077
UMLS:C0035468	133687818
UMLS:C0035468	4583
UMLS:C0035468	5466987
UMLS:C0035468	22842006
UMLS:C0035468	6249
UMLS:C0035468	56842327
UMLS:C0035468	37768
UMLS:C0035468	54117
UMLS:C0035468	86741379
UMLS:C0035468	5481173
UMLS:C0035468	36294
UMLS:C0035468	2274
UMLS:C0035468	5484131
UMLS:C0035468	5459211
UMLS:C0035579	5280795
UMLS:C0035585	5959
UMLS:C0035585	54671203
UMLS:C0035854	5754
UMLS:C0035854	247839
UMLS:C0035854	5743
UMLS:C0035854	9878
UMLS:C0035854	5755
UMLS:C0035854	36294
UMLS:C0036202	9782
UMLS:C0036202	6741
UMLS:C0036202	5865
UMLS:C0036202	5754
UMLS:C0036202	5743
UMLS:C0036202	31307
UMLS:C0036202	5755
UMLS:C0036285	5904
UMLS:C0036341	5566
UMLS:C0036341	4748
UMLS:C0036341	5073
UMLS:C0036341	3964
UMLS:C0036341	4926
UMLS:C0036341	5281881
UMLS:C0036341	17012
UMLS:C0036341	5281878
UMLS:C0036341	4917
UMLS:C0036341	2726
UMLS:C0036341	3559
UMLS:C0036341	3396
UMLS:C0036341	23897
UMLS:C0036341	4078
UMLS:C0036341	3372
UMLS:C0036341	5355
UMLS:C0036472	54671203
UMLS:C0036508	3823
UMLS:C0036508	5755
UMLS:C0036508	6741
UMLS:C0036508	9782
UMLS:C0036508	2749
UMLS:C0036508	73951506
UMLS:C0036508	6714002
UMLS:C0036508	31307
UMLS:C0036508	9642
UMLS:C0036508	15209
UMLS:C0036508	5743
UMLS:C0036508	5754
UMLS:C0036508	456201
UMLS:C0036508	47576
UMLS:C0036508	5702077
UMLS:C0037199	54675779
UMLS:C0037199	6098
UMLS:C0037199	54675776
UMLS:C0037199	54671203
UMLS:C0037199	6249
UMLS:C0037199	54675783
UMLS:C0037769	5665
UMLS:C0038013	9782
UMLS:C0038013	156391
UMLS:C0038013	5865
UMLS:C0038013	5754
UMLS:C0038013	6741
UMLS:C0038013	5755
UMLS:C0038013	3715
UMLS:C0038013	1548887
UMLS:C0038013	5743
UMLS:C0038013	31307
UMLS:C0038013	2662
UMLS:C0038013	3033
UMLS:C0038218	31307
UMLS:C0038218	6741
UMLS:C0038218	9782
UMLS:C0038218	5754
UMLS:C0038218	5755
UMLS:C0038325	5755
UMLS:C0038358	2756
UMLS:C0038358	3033637
UMLS:C0038358	3001055
UMLS:C0038358	5702160
UMLS:C0038358	4594
UMLS:C0038358	3325
UMLS:C0038358	5353622
UMLS:C0038358	3883
UMLS:C0038395	5904
UMLS:C0038525	4497
UMLS:C0039133	5904
UMLS:C0039503	5755
UMLS:C0039503	6741
UMLS:C0039503	5754
UMLS:C0039503	9782
UMLS:C0039503	3715
UMLS:C0039503	31307
UMLS:C0039503	1548887
UMLS:C0039503	156391
UMLS:C0039520	5755
UMLS:C0039520	3715
UMLS:C0039520	31307
UMLS:C0039520	6741
UMLS:C0039520	5743
UMLS:C0039520	9782
UMLS:C0039520	5754
UMLS:C0039614	5904
UMLS:C0040038	54676038
UMLS:C0040127	657298
UMLS:C0040147	5755
UMLS:C0040147	31307
UMLS:C0040147	9782
UMLS:C0040147	5754
UMLS:C0040147	6741
UMLS:C0040147	5743
UMLS:C0040147	5865
UMLS:C0040259	456201
UMLS:C0040259	2749
UMLS:C0040259	2812
UMLS:C0040259	73951506
