DrugID	CID	
CHEMBL1256786	3410
CHEMBL679	5816
CHEMBL1752	3182
CHEMBL193240	449193
CHEMBL1497	16533
CHEMBL1760	5403
CHEMBL523299	11519069
CHEMBL3545181	11431811
CHEMBL37390	4977
CHEMBL1451	31307
CHEMBL1512	82153
CHEMBL1370	5281004
CHEMBL190	2153
CHEMBL605846	11504295
CHEMBL1200384	21800
CHEMBL1187833	11519070
CHEMBL2010507	4117
CHEMBL1200449	6216
CHEMBL88055	431097
CHEMBL49080	2783
CHEMBL632	9782
CHEMBL1200762	65478
CHEMBL70246	69550
CHEMBL714	2083
CHEMBL1200500	21700
CHEMBL434	3779
CHEMBL1094966	4845
CHEMBL603	5717
CHEMBL787	5281040
CHEMBL1473	444036
CHEMBL551466	11519741
CHEMBL135	5757
CHEMBL1201146	5832
CHEMBL1511	13791
CHEMBL1908360	6442177
CHEMBL1238	2266
CHEMBL2062257	11236066
CHEMBL844	2435
CHEMBL3184906	92088
CHEMBL1082	33613
CHEMBL1095930	6321416
CHEMBL3301800	62977
CHEMBL927	6915944
CHEMBL680	51039
CHEMBL454446	6437877
CHEMBL529	447043
CHEMBL1741	84029
CHEMBL1201018	51038
CHEMBL1541	5362065
CHEMBL1201216	3033538
CHEMBL679	5816
CHEMBL1200604	5593
CHEMBL2146146	12310714
CHEMBL1200473	22162
CHEMBL1201338	2905
CHEMBL1201044	6917787
CHEMBL517712	174174
CHEMBL4297216	67517580
CHEMBL1789941	25126798
CHEMBL1795071	25127112
CHEMBL1287853	16722836
CHEMBL141	60825
CHEMBL3559671	
CHEMBL1541	5362065
CHEMBL2021430	16961
CHEMBL384467	5743
CHEMBL635	5865
CHEMBL1201302	9400
CHEMBL131	5755
CHEMBL1237065	9971980
CHEMBL1201777	9838021
CHEMBL1201776	9838022
CHEMBL2103744	6321225
CHEMBL1200328	60834
CHEMBL1237044	5523
CHEMBL70	5288826
CHEMBL596	3345
CHEMBL511142	9848990
CHEMBL545	702
CHEMBL656	5284603
CHEMBL1175	60835
CHEMBL1201134	157920
CHEMBL1200890	5462350
CHEMBL1200961	5281067
CHEMBL1590	7028
CHEMBL256087	1254
CHEMBL1200724	9581
CHEMBL1659	5281068
CHEMBL1256818	5462351
CHEMBL1457	5284569
CHEMBL2105224	5311356
CHEMBL657	3100
CHEMBL52440	5360696
CHEMBL1474889	26937
CHEMBL2105002	6481
CHEMBL1374379	7699
CHEMBL811	6834
CHEMBL364713	275196
CHEMBL505	2725
CHEMBL504760	159055
CHEMBL1201089	174697
CHEMBL1201313	2795
CHEMBL73234	2562
CHEMBL980	3516
CHEMBL1201463	
CHEMBL485	5284371
CHEMBL1263	5152
CHEMBL714	2083
CHEMBL1441059	39859
CHEMBL1760	5403
CHEMBL2134724	16738693
CHEMBL1315867	441334
CHEMBL1082607	56801
CHEMBL1256786	3410
CHEMBL3545181	11431811
CHEMBL1900528	5487427
CHEMBL3989798	9919001
CHEMBL1621597	657309
CHEMBL135	5757
CHEMBL2105395	3036505
CHEMBL1200973	9403
CHEMBL1201649	
CHEMBL566315	447715
CHEMBL529	447043
CHEMBL3545253	70957463
CHEMBL3546271	71059746
CHEMBL1908919	57396865
CHEMBL579205	10107393
CHEMBL2042122	15950376
CHEMBL1774461	24822371
CHEMBL1908906	53257383
CHEMBL566752	11501341
CHEMBL1473	444036
CHEMBL1161	441336
CHEMBL2108675	
CHEMBL2021423	24083
CHEMBL3989857	24843
CHEMBL139	3033
CHEMBL1200806	23681059
CHEMBL509	4037
CHEMBL571	3825
CHEMBL521	3672
CHEMBL1562610	23663959
CHEMBL118	2662
CHEMBL112	1983
CHEMBL154	156391
CHEMBL90593	5881
CHEMBL686	4044
CHEMBL25	2244
CHEMBL1201863	9578005
CHEMBL1503	4594
CHEMBL2146133	9568613
CHEMBL3183075	4513
CHEMBL902	5702160
CHEMBL3989559	23684923
CHEMBL1502	4679
CHEMBL1201320	9568614
CHEMBL902	5702160
CHEMBL1098	2474
CHEMBL3183968	60196280
CHEMBL158	5742832
CHEMBL1437	439260
CHEMBL1434513	24847757
CHEMBL766	6435415
CHEMBL148	104838
CHEMBL1435	33255
CHEMBL137	4173
CHEMBL4208954	38351
CHEMBL262777	14969
CHEMBL174	6249
CHEMBL1200758	23663979
CHEMBL177	37768
CHEMBL3184512	443385
CHEMBL43708	5282372
CHEMBL1200523	23675322
CHEMBL1201057	23663403
CHEMBL161	5479530
CHEMBL373742	644077
CHEMBL469	3826
CHEMBL1201124	84003
CHEMBL751	23693301
CHEMBL1077	60726
CHEMBL2109027	
CHEMBL1201556	
CHEMBL2108709	
CHEMBL446061	7618
CHEMBL2108938	
CHEMBL4594244	
CHEMBL2108201	
CHEMBL1200979	131204
CHEMBL1200775	657180
CHEMBL1200554	25074469
CHEMBL1201199	657181
CHEMBL1201334	25074470
CHEMBL771	6234
CHEMBL408513	6918638
CHEMBL343448	5352062
CHEMBL1201746	148121
CHEMBL387675	16134395
CHEMBL262777	14969
CHEMBL1200791	66259
CHEMBL762	4636
CHEMBL1464	54678486
CHEMBL198362	9875401
CHEMBL1771	60606
CHEMBL231779	10182969
CHEMBL1201657	
CHEMBL1200759	135413494
CHEMBL1717	65335
CHEMBL2103749	16129704
CHEMBL760	135409400
CHEMBL2108791	
CHEMBL398435	9871419
CHEMBL1201666	
CHEMBL539697	135565674
CHEMBL1201593	
CHEMBL1201476	
CHEMBL25	2244
CHEMBL833	5472
CHEMBL1166	92722
CHEMBL1200751	2724350
CHEMBL2108546	
CHEMBL803	6253
CHEMBL2108989	
CHEMBL1201576	
CHEMBL34259	126941
CHEMBL1421	3062316
CHEMBL1425	667490
CHEMBL34259	126941
CHEMBL803	6253
CHEMBL1201576	
CHEMBL2108546	
CHEMBL1421	3062316
CHEMBL1425	667490
CHEMBL1863514	
CHEMBL1200751	2724350
CHEMBL1750	119182
CHEMBL2108728	
CHEMBL2108989	
CHEMBL2108611	
CHEMBL3301587	
CHEMBL3545376	67462786
CHEMBL1201302	9400
CHEMBL2021430	16961
CHEMBL131	5755
CHEMBL635	5865
CHEMBL384467	5743
CHEMBL1201649	
CHEMBL1200973	9403
CHEMBL1220	5479
CHEMBL290960	6842999
CHEMBL110	31593
CHEMBL1397	468595
CHEMBL1201567	
CHEMBL1201568	
CHEMBL3989986	
CHEMBL1231723	656641
CHEMBL514	3950
CHEMBL20	1986
CHEMBL1200814	13290219
CHEMBL550	5910
CHEMBL4297535	
CHEMBL1200458	13344
CHEMBL3989822	2735208
CHEMBL1201621	
CHEMBL623	4449
CHEMBL2107387	56843850
CHEMBL1200328	60834
CHEMBL1201728	9800068
CHEMBL2364609	44632368
CHEMBL2105732	6917778
CHEMBL621	5533
CHEMBL1508	146570
CHEMBL1201168	3759
CHEMBL1175	60835
CHEMBL1112	60795
CHEMBL1200322	146571
CHEMBL3989843	73417116
CHEMBL1118	125017
CHEMBL715	135398745
CHEMBL1698	62884
CHEMBL716	5002
CHEMBL809	68617
CHEMBL654	4205
CHEMBL99946	6917779
CHEMBL894	444
CHEMBL1200492	54911
CHEMBL2104993	9966051
CHEMBL2105760	11978813
CHEMBL3188993	5281025
CHEMBL972	26757
CHEMBL1201082	62857
CHEMBL1709	63009
CHEMBL1200798	62935
CHEMBL1201066	62923
CHEMBL549	2771
CHEMBL637	5656
CHEMBL3989698	91885457
CHEMBL395091	182137
CHEMBL490	43815
CHEMBL1200781	77995
CHEMBL41	3386
CHEMBL2219425	49831411
CHEMBL1708	62878
CHEMBL562	441140
CHEMBL264241	166548
CHEMBL267345	118705500
CHEMBL104	2812
CHEMBL1463	3366
CHEMBL499808	2826718
CHEMBL1413	2749
CHEMBL450895	11286230
CHEMBL4297142	6850808
CHEMBL106	3365
CHEMBL1397	468595
CHEMBL638	71616
CHEMBL457547	477468
CHEMBL64391	3793
CHEMBL1237070	23666118
CHEMBL1201577	
CHEMBL91	4189
CHEMBL4297142	6850808
CHEMBL64391	3793
CHEMBL1364144	5877
CHEMBL34259	126941
CHEMBL267345	118705500
CHEMBL104	2812
CHEMBL499808	2826718
CHEMBL1504	6436
CHEMBL378544	5388983
CHEMBL159	13342
CHEMBL19019	5360515
CHEMBL814	5324346
CHEMBL621	5533
CHEMBL668	4976
CHEMBL1200332	6603149
CHEMBL809	68617
CHEMBL86304	4235
CHEMBL894	444
CHEMBL1698	62884
CHEMBL1200798	62935
CHEMBL3989843	73417116
CHEMBL1175	60835
CHEMBL1628227	3158
CHEMBL1112	60795
CHEMBL1622	135398658
CHEMBL6437	4184
CHEMBL49	2477
CHEMBL654	4205
CHEMBL415	2801
CHEMBL1508	146570
CHEMBL1118	125017
CHEMBL637	5656
CHEMBL549	2771
CHEMBL644	5584
CHEMBL259209	11622909
CHEMBL72	2995
CHEMBL14370	3022645
CHEMBL490	43815
CHEMBL629	2160
CHEMBL741	3878
CHEMBL445	4543
CHEMBL1200399	36431
CHEMBL11	3696
CHEMBL21731	4011
CHEMBL41	3386
CHEMBL1201066	62923
CHEMBL395091	182137
CHEMBL580	3958
CHEMBL2104993	9966051
CHEMBL10878	82148
CHEMBL1200826	11125
CHEMBL1201084	71368
CHEMBL1644695	5238
CHEMBL1200485	406563
CHEMBL1624	5819
CHEMBL1289601	9823820
CHEMBL4559134	134436906
CHEMBL1336	216239
CHEMBL2103741	23667619
CHEMBL2105741	50992434
CHEMBL2103868	25102846
CHEMBL2105704	11237762
CHEMBL2028663	44462760
CHEMBL2105729	44516822
CHEMBL24828	3081361
CHEMBL2105717	25102847
CHEMBL1201533	
CHEMBL2107067	65157
CHEMBL1200503	31100
CHEMBL1201649	
CHEMBL1201101	441404
CHEMBL1511	13791
CHEMBL386630	6013
CHEMBL1201146	5832
CHEMBL494753	3001028
CHEMBL1200980	5284555
CHEMBL135	5757
CHEMBL1200973	9403
CHEMBL1201464	
CHEMBL1201468	
CHEMBL90593	5881
CHEMBL4297955	
CHEMBL1395	6010
CHEMBL493	31101
CHEMBL1445	6446
CHEMBL1200335	9416
CHEMBL1237023	
CHEMBL181	3019
CHEMBL1200718	73981
CHEMBL1661	157355
CHEMBL3039508	56837137
CHEMBL1201134	157920
CHEMBL2108558	
CHEMBL117287	3052762
CHEMBL76370	135409453
CHEMBL3301675	16158208
CHEMBL2219416	56959086
CHEMBL1368	23672064
CHEMBL1516474	135413539
CHEMBL2105748	9870009
CHEMBL2219418	56959087
CHEMBL2109152	
CHEMBL1201479	
CHEMBL3989480	6099959
CHEMBL692	753
CHEMBL2105755	54732242
CHEMBL3304485	71587953
CHEMBL3301627	78131177
CHEMBL296306	11333
CHEMBL942	2391
CHEMBL927	6915944
CHEMBL454446	6437877
CHEMBL1644	47965
CHEMBL3184906	92088
CHEMBL256087	1254
CHEMBL1201018	51038
CHEMBL1082	33613
CHEMBL71595	784
CHEMBL4297088	9552081
CHEMBL1095930	6321416
CHEMBL278172	2337
CHEMBL790	9552079
CHEMBL1741	84029
CHEMBL529	447043
CHEMBL3301800	62977
CHEMBL1541	5362065
CHEMBL521	3672
CHEMBL112	1983
CHEMBL680	51039
CHEMBL1201222	11597698
CHEMBL1201178	11597697
CHEMBL612	5826
CHEMBL1152	5834
CHEMBL1489	9444
CHEMBL1201129	451668
CHEMBL1364144	5877
CHEMBL1504	6436
CHEMBL4298187	
CHEMBL1201867	
CHEMBL1200386	6714002
CHEMBL1201566	
CHEMBL1200538	443967
CHEMBL1201632	
CHEMBL1201231	72078
CHEMBL3039545	
CHEMBL3707314	
CHEMBL1094	3331
CHEMBL1364	1054
CHEMBL1622	135398658
CHEMBL1201081	23680530
CHEMBL1201565	
CHEMBL2108597	
CHEMBL1201014	441409
CHEMBL3301597	
CHEMBL3991241	
CHEMBL2110563	
CHEMBL848	216326
CHEMBL1908841	135398559
CHEMBL1201265	16923
CHEMBL1619	20279
CHEMBL1580	439693
CHEMBL1201451	
CHEMBL3039597	9898639
CHEMBL1200953	636398
CHEMBL2108200	
CHEMBL1201302	9400
CHEMBL2021430	16961
CHEMBL1200538	443967
CHEMBL424	338
CHEMBL1364144	5877
CHEMBL1201081	23680530
CHEMBL3988900	3007857
CHEMBL2109016	
CHEMBL1504	6436
CHEMBL1200680	24087
CHEMBL1201265	16923
CHEMBL3039594	9855350
CHEMBL435	3639
CHEMBL1055	2732
CHEMBL842	2720
CHEMBL256087	1254
CHEMBL1201265	16923
CHEMBL154	156391
CHEMBL1200386	6714002
CHEMBL384467	5743
CHEMBL1201081	23680530
CHEMBL1200953	636398
CHEMBL1504	6436
CHEMBL656	5284603
CHEMBL511142	9848990
CHEMBL689	6251
CHEMBL1908359	24266
CHEMBL790	9552079
CHEMBL1528	5235
CHEMBL4297088	9552081
CHEMBL1909079	
CHEMBL71595	784
CHEMBL1200744	23690531
CHEMBL1908360	6442177
CHEMBL1908359	24266
CHEMBL182	135398740
CHEMBL1201314	135413535
CHEMBL1200454	135413534
CHEMBL2108200	
CHEMBL424	338
CHEMBL1200522	51040
CHEMBL3988900	3007857
CHEMBL3183184	21630
CHEMBL1201136	
CHEMBL4297841	
CHEMBL1201583	
CHEMBL1742982	
CHEMBL1201302	9400
CHEMBL2021430	16961
CHEMBL1201825	
CHEMBL384467	5743
CHEMBL989	6215
CHEMBL802	4201
CHEMBL710	57363
CHEMBL1200963	5311027
CHEMBL513	2578
CHEMBL2103822	10220503
CHEMBL4297065	145946918
CHEMBL2205807	15664
CHEMBL1200633	9812710
CHEMBL720	244
CHEMBL1024	3690
CHEMBL137	4173
CHEMBL666	3415
CHEMBL1201139	11683
CHEMBL754	44561
CHEMBL182	135398740
CHEMBL152	60613
CHEMBL6	3715
CHEMBL1201572	
CHEMBL1201833	
CHEMBL1200386	6714002
CHEMBL93645	71771
CHEMBL118	2662
CHEMBL15770	1548887
CHEMBL1200953	636398
CHEMBL1430	5852
CHEMBL154	156391
CHEMBL118	2662
CHEMBL3707243	71680039
CHEMBL606	5282381
CHEMBL1201335	3494
CHEMBL1180725	4934
CHEMBL1240	9279
CHEMBL1201320	9568614
CHEMBL1503	4594
CHEMBL1201506	
CHEMBL3301603	76970819
CHEMBL3301622	49803313
CHEMBL203321	483477
CHEMBL1257073	16124688
CHEMBL95889	248
CHEMBL2105745	10482134
CHEMBL1469	4775
CHEMBL1746	5258
CHEMBL1129	6256
CHEMBL160	5284373
CHEMBL1201471	
CHEMBL1429	5311065
CHEMBL373742	644077
CHEMBL1200556	9833407
CHEMBL256087	1254
CHEMBL154	156391
CHEMBL2042122	15950376
CHEMBL3039540	
CHEMBL659	9651
CHEMBL1774461	24822371
CHEMBL1699	181458
CHEMBL636	77991
CHEMBL502	3152
CHEMBL579205	10107393
CHEMBL807	4054
CHEMBL566752	11501341
CHEMBL1678	5741
CHEMBL1908906	53257383
CHEMBL3545253	70957463
CHEMBL3546271	71059746
CHEMBL1555	121587
CHEMBL1908919	57396865
CHEMBL290916	4021
CHEMBL744	5070
CHEMBL1200953	636398
CHEMBL1201081	23680530
CHEMBL1512	82153
CHEMBL1621597	657309
CHEMBL1900528	5487427
CHEMBL2021430	16961
CHEMBL1194325	11434515
CHEMBL1002	123600
CHEMBL2107884	
CHEMBL551466	11519741
CHEMBL1263	5152
CHEMBL1201014	441409
CHEMBL1370561	9433
CHEMBL2040682	6918155
CHEMBL389621	5754
CHEMBL2134724	16738693
CHEMBL1200681	23663996
CHEMBL428880	2882
CHEMBL1441059	39859
CHEMBL650	6741
CHEMBL3989798	9919001
CHEMBL1200495	23694214
CHEMBL1094966	4845
CHEMBL1568057	441333
CHEMBL1201302	9400
CHEMBL1161	441336
CHEMBL1760	5403
CHEMBL3545181	11431811
CHEMBL1200444	171674
CHEMBL1256786	3410
CHEMBL211456	9294
CHEMBL787	5281040
CHEMBL1315867	441334
CHEMBL1200500	21700
CHEMBL635	5865
CHEMBL131	5755
CHEMBL978	1993
CHEMBL1200538	443967
CHEMBL679	5816
CHEMBL1742991	
CHEMBL1201231	72078
CHEMBL1473	444036
CHEMBL603	5717
CHEMBL1504	6436
CHEMBL93	60490
CHEMBL256087	1254
CHEMBL384467	5743
CHEMBL689	6251
CHEMBL1201061	123601
CHEMBL1523964	5359318
CHEMBL1201589	
CHEMBL1676	9854489
CHEMBL1364144	5877
CHEMBL977	16623
CHEMBL1370	5281004
CHEMBL1201265	16923
CHEMBL1200764	6114
CHEMBL1084172	44482554
CHEMBL1198857	10184665
CHEMBL1082607	56801
CHEMBL776	4086
CHEMBL1650	5745
CHEMBL74	27503
CHEMBL190	2153
CHEMBL2108429	
CHEMBL714	2083
CHEMBL53463	31703
CHEMBL3301587	
CHEMBL359744	443939
CHEMBL54	3559
CHEMBL3188993	5281025
CHEMBL71	2726
CHEMBL716	5002
CHEMBL1112	60795
CHEMBL567	4748
CHEMBL460	23897
CHEMBL3233142	44241743
CHEMBL3306803	21302490
CHEMBL831	3964
CHEMBL1200986	52919
CHEMBL2219425	49831411
CHEMBL3544974	11954293
CHEMBL3989694	135566032
CHEMBL1237021	213046
CHEMBL2105760	11978813
CHEMBL1375743	60853
CHEMBL422	5566
CHEMBL14376	71360
CHEMBL3187365	9903970
CHEMBL1615372	11237860
CHEMBL1201	941651
CHEMBL728	4917
CHEMBL708	60854
CHEMBL42	135398737
CHEMBL426084	11667832
CHEMBL1257040	66064
CHEMBL2028019	11154555
CHEMBL4297147	16051968
CHEMBL1621	115237
CHEMBL85	5073
CHEMBL715	135398745
CHEMBL1200419	9883259
CHEMBL2024517	25096873
CHEMBL2105749	53362094
CHEMBL2107360	9852746
CHEMBL965	2551
CHEMBL1184	6060
CHEMBL751	23693301
CHEMBL139	3033
CHEMBL1021	151075
CHEMBL1201124	84003
CHEMBL14	5831
CHEMBL469	3826
CHEMBL1077	60726
CHEMBL667	187
CHEMBL2104391	16137271
CHEMBL4650274	
CHEMBL1201497	
CHEMBL981	64929
CHEMBL1566	444254
CHEMBL2104391	16137271
CHEMBL1201743	49800073
CHEMBL414357	16157882
CHEMBL672	3339
CHEMBL2103802	24906252
CHEMBL498	2727
CHEMBL376359	11450633
CHEMBL429910	9887712
CHEMBL925	6057
CHEMBL237500	10096344
CHEMBL2107830	11949646
CHEMBL857	171548
CHEMBL4594217	66653479
CHEMBL1272	65981
CHEMBL4524066	155543961
CHEMBL1561	441314
CHEMBL493	31101
CHEMBL1422	4369359
CHEMBL1364	1054
CHEMBL1770248	44814423
CHEMBL1431	4091
CHEMBL783	5311309
CHEMBL1073	3478
CHEMBL1715	60560
CHEMBL1200503	31100
CHEMBL1200711	9831414
CHEMBL1703	14219
CHEMBL1201473	
CHEMBL2108336	
CHEMBL121	77999
CHEMBL1201174	11591741
CHEMBL472	3488
CHEMBL782	5505
CHEMBL817	5503
CHEMBL2107841	
CHEMBL1201497	
CHEMBL595	4829
CHEMBL1513	3749
CHEMBL1201631	
CHEMBL385517	11243969
CHEMBL398435	9871419
CHEMBL227529	16088021
CHEMBL843	5281055
CHEMBL1622	135398658
CHEMBL2110563	
CHEMBL2048484	24812758
CHEMBL1481	3476
CHEMBL2108724	
CHEMBL1064	54454
CHEMBL2108027	
CHEMBL1200689	145068
CHEMBL779	110635
CHEMBL2107834	11304743
CHEMBL1111	6918493
CHEMBL192	135398744
CHEMBL1737	135413523
CHEMBL1237119	6918140
CHEMBL494	5311181
CHEMBL957	104865
CHEMBL1201320	9568614
CHEMBL1504	6436
CHEMBL118	2662
CHEMBL1297	3342
CHEMBL93645	71771
CHEMBL898	3059
CHEMBL1201265	16923
CHEMBL606	5282381
CHEMBL1071	4614
CHEMBL599	54677470
CHEMBL509	4037
CHEMBL1562610	23663959
CHEMBL571	3825
CHEMBL294199	1548943
CHEMBL131	5755
CHEMBL2103736	64747
CHEMBL6	3715
CHEMBL384467	5743
CHEMBL1070	4409
CHEMBL15770	1548887
CHEMBL1201081	23680530
CHEMBL1200878	21826
CHEMBL389621	5754
CHEMBL527	54676228
CHEMBL635	5865
CHEMBL2146133	9568613
CHEMBL1200806	23681059
CHEMBL1200386	6714002
CHEMBL2021430	16961
CHEMBL1034	5018304
CHEMBL90593	5881
CHEMBL1200804	23667642
CHEMBL1200953	636398
CHEMBL79	3676
CHEMBL622	3308
CHEMBL154	156391
CHEMBL1364144	5877
CHEMBL902	5702160
CHEMBL256087	1254
CHEMBL1650	5745
CHEMBL521	3672
CHEMBL139	3033
CHEMBL1200613	23665411
CHEMBL1201302	9400
CHEMBL650	6741
CHEMBL1020	5509
CHEMBL1616	9410
CHEMBL1200411	68727
CHEMBL1200383	3246155
CHEMBL86715	4919
CHEMBL2448613	11557104
CHEMBL1201023	9568
CHEMBL589	5095
CHEMBL531	47811
CHEMBL636	77991
CHEMBL1089318	135565903
CHEMBL1569	64150
CHEMBL1201087	54746
CHEMBL972	26757
CHEMBL2111101	10071196
CHEMBL301265	119570
CHEMBL953	5281081
CHEMBL53	6005
CHEMBL1201203	1201549
CHEMBL431770	5311037
CHEMBL1303	59227
CHEMBL887	3052776
CHEMBL1101	2381
CHEMBL1201342	4167
CHEMBL660	2130
CHEMBL396778	131682
CHEMBL1206	3290
CHEMBL1200503	31100
CHEMBL493	31101
CHEMBL48582	3038502
CHEMBL3182733	166589
CHEMBL1201236	34359
CHEMBL1200748	38101
CHEMBL1324	4659569
CHEMBL517712	174174
CHEMBL1490	5572
CHEMBL1009	6047
CHEMBL1371770	4850
CHEMBL900	4601
CHEMBL215645	9952812
CHEMBL2146146	12310714
CHEMBL1201142	3052775
CHEMBL534	3827
CHEMBL1200724	9581
CHEMBL1256818	5462351
CHEMBL1492	3103
CHEMBL505	2725
CHEMBL1000	2678
CHEMBL1742423	185460
CHEMBL1200927	5281070
CHEMBL73451	4066
CHEMBL1201353	33036
CHEMBL1626	26987
CHEMBL1201245	2444
CHEMBL1411979	4098
CHEMBL2104445	72145
CHEMBL1200618	63002
CHEMBL296419	2247
CHEMBL1590	7028
CHEMBL855	5282443
CHEMBL1200959	14677
CHEMBL22108	21855
CHEMBL1241	5587
CHEMBL94454	65906
CHEMBL511	4992
CHEMBL998	3957
CHEMBL1215	6041
CHEMBL1200339	5284443
CHEMBL516	2913
CHEMBL1224	5284514
CHEMBL52440	5360696
CHEMBL648	6726
CHEMBL1623	4034
CHEMBL639	2267
CHEMBL811	6834
CHEMBL14060	996
CHEMBL278398	11291
CHEMBL864	2564
CHEMBL679	5816
CHEMBL1201256	5577
CHEMBL2110774	6475
CHEMBL946	19861
CHEMBL1193	4761
CHEMBL1650	5745
CHEMBL1378	5440
CHEMBL1004	3162
CHEMBL1106	3241
CHEMBL1201191	1549000
CHEMBL1200961	5281067
CHEMBL829	5574
CHEMBL914	3348
CHEMBL1172	124087
CHEMBL643	4927
CHEMBL1625607	22530
CHEMBL692	753
CHEMBL17157	5405
CHEMBL1201271	6729
CHEMBL1201287	16960
CHEMBL1305	2200
CHEMBL657	3100
CHEMBL13828	4615
CHEMBL2105458	27901
CHEMBL1671	62882
CHEMBL25	2244
CHEMBL2178422	51049968
CHEMBL112	1983
CHEMBL1590	7028
CHEMBL2364629	71586738
CHEMBL442	8223
CHEMBL1200804	23667642
CHEMBL1185	60857
CHEMBL1201099	9953630
CHEMBL346977	3089
CHEMBL154	156391
CHEMBL521	3672
CHEMBL1279	77992
CHEMBL1732	10531
CHEMBL3039526	46927777
CHEMBL1201003	656631
CHEMBL109	3121
CHEMBL1200517	71171
CHEMBL139	3033
CHEMBL1510	77993
CHEMBL128	5358
CHEMBL905	5078
CHEMBL220492	5284627
CHEMBL3039520	11610526
CHEMBL134	2803
CHEMBL4297756	
CHEMBL1200806	23681059
CHEMBL1200601	60875
CHEMBL4297862	
CHEMBL118	2662
CHEMBL1201032	77997
CHEMBL1201150	59772
CHEMBL2364638	68748835
CHEMBL1505	123606
CHEMBL3707328	
CHEMBL1697841	22297
CHEMBL485	5284371
CHEMBL27	4946
CHEMBL3833329	
CHEMBL113	2519
CHEMBL485253	6540428
CHEMBL1200724	9581
CHEMBL1200521	123607
CHEMBL2355839	15605556
CHEMBL3991065	72163100
CHEMBL1278	4440
CHEMBL157138	28864
CHEMBL454	2481
CHEMBL3833320	
CHEMBL2138684	152943
CHEMBL2448612	88922160
CHEMBL596	3345
CHEMBL284348	1727
CHEMBL701	2284
CHEMBL1201836	
CHEMBL1201587	
CHEMBL1201507	
CHEMBL2107333	637568
CHEMBL1096146	11363176
CHEMBL582	3776
CHEMBL1201288	6914273
CHEMBL1201231	72078
CHEMBL1201610	
CHEMBL1200386	6714002
CHEMBL2108677	
CHEMBL1152	5834
CHEMBL131	5755
CHEMBL960	3899
CHEMBL3707247	52938427
CHEMBL314854	107970
CHEMBL973	54684141
CHEMBL544665	107969
CHEMBL650	6741
CHEMBL1098659	962
CHEMBL1201014	441409
CHEMBL1201563	
CHEMBL384467	5743
CHEMBL4298150	46700777
CHEMBL1201081	23680530
CHEMBL2108041	
CHEMBL2336071	44599207
CHEMBL1201562	
CHEMBL1201265	16923
CHEMBL3989944	73330464
CHEMBL1504	6436
CHEMBL1619	20279
CHEMBL928	6604100
CHEMBL1417019	51082
CHEMBL589586	5369209
CHEMBL635	5865
CHEMBL1201607	
CHEMBL3707246	91618104
CHEMBL58	4212
CHEMBL1282	57469
CHEMBL473417	24776445
CHEMBL2068724	155434
CHEMBL982	5284594
CHEMBL1201293	71158
CHEMBL1628234	14675
CHEMBL451	2712
CHEMBL19019	5360515
CHEMBL1628227	3158
CHEMBL964	3117
CHEMBL1444	3902
CHEMBL1201752	6445540
CHEMBL1200778	6918223
CHEMBL554	208908
CHEMBL81	5035
CHEMBL92	148124
CHEMBL53463	31703
CHEMBL428647	36314
CHEMBL2396661	56649450
CHEMBL3707266	57334219
CHEMBL1201585	
CHEMBL83	2733526
CHEMBL4297844	
CHEMBL786	2733525
CHEMBL1655	3005573
CHEMBL189963	5330286
CHEMBL1358	104741
CHEMBL180022	9915743
CHEMBL1627367	10401972
CHEMBL1200675	3005572
CHEMBL2364649	
CHEMBL888	60750
CHEMBL2007641	
CHEMBL359744	443939
CHEMBL1201649	
CHEMBL1637	60749
CHEMBL1201529	
CHEMBL1683544	17755248
CHEMBL3989921	67307512
CHEMBL1201179	11557040
CHEMBL3545262	
CHEMBL417	41867
CHEMBL3707227	
CHEMBL88	2907
CHEMBL3545110	44631912
CHEMBL1200981	65348
CHEMBL1683590	11354606
CHEMBL1908360	6442177
CHEMBL1738	71384
CHEMBL2108726	
CHEMBL3137318	135565654
CHEMBL1201468	
CHEMBL1395	6010
CHEMBL1743082	
CHEMBL3301610	46220502
CHEMBL3545252	148123
CHEMBL1201247	5311128
CHEMBL3137320	135565082
CHEMBL1200374	60198
CHEMBL1773	60953
CHEMBL1200973	9403
CHEMBL34259	126941
CHEMBL3989868	51039094
CHEMBL1116	54900
CHEMBL1200796	22420
CHEMBL1399	2187
CHEMBL1200501	16052011
CHEMBL1237023	
CHEMBL4594261	10869981
CHEMBL17879	9831642
CHEMBL363392	9831643
CHEMBL117785	6018
CHEMBL3137326	45255840
CHEMBL521686	23725625
CHEMBL1637	60749
CHEMBL1006	2141
CHEMBL53463	31703
CHEMBL3833368	121490161
CHEMBL359744	443939
CHEMBL888	60750
CHEMBL84	60700
CHEMBL1351	
CHEMBL1173055	9931954
CHEMBL1607	60699
CHEMBL1201621	
CHEMBL298734	148195
CHEMBL4802223	73456806
CHEMBL924	68740
CHEMBL2111187	
CHEMBL1274	4493
CHEMBL2095207	14989482
CHEMBL282468	6209
CHEMBL1201255	25077993
CHEMBL415606	16136245
CHEMBL2028987	16186010
CHEMBL1200775	657180
CHEMBL1417019	51082
CHEMBL3183409	24872560
CHEMBL58	4212
CHEMBL271227	9821849
CHEMBL1800159	10348973
CHEMBL1082407	15951529
CHEMBL1200509	25084151
CHEMBL4297185	67171867
CHEMBL1201199	657181
CHEMBL1237024	
CHEMBL1201748	9854073
